,Slot,Type,Grade,Prime,DisplayStat,Stat,StatT,MinLvl,MaxLvl,Stat value,Duration,Chance
261,Hat,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,8,0.0,0.0
262,Hat,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,10,0.0,0.0
263,Hat,Bonus,Unique,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,12,0.0,0.0
264,Hat,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,6,0.0,0.0
265,Hat,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,8,0.0,0.0
266,Hat,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,10,0.0,0.0
267,Hat,Bonus,Unique,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,12,0.0,0.0
268,Hat,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,0,20,15,0.0,0.0
269,Hat,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,21,50,30,0.0,0.0
270,Hat,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,51,90,80,0.0,0.0
271,Hat,Bonus,Unique,Prime,DEF Increase,DEF Increase,Flat,91,300,150,0.0,0.0
272,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,20,0.0,0.0
273,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,40,0.0,0.0
274,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,60,0.0,0.0
275,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,80,0.0,0.0
276,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,100,0.0,0.0
277,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,120,0.0,0.0
278,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,140,0.0,0.0
279,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,160,0.0,0.0
280,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,180,0.0,0.0
281,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,200,0.0,0.0
282,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,220,0.0,0.0
283,Hat,Bonus,Unique,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,240,0.0,0.0
284,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,20,0.0,0.0
285,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,40,0.0,0.0
286,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,60,0.0,0.0
287,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,80,0.0,0.0
288,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,100,0.0,0.0
289,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,120,0.0,0.0
290,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,140,0.0,0.0
291,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,160,0.0,0.0
292,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,180,0.0,0.0
293,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,200,0.0,0.0
294,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,220,0.0,0.0
295,Hat,Bonus,Unique,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,240,0.0,0.0
296,Hat,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,0,20,2,0.0,0.0
297,Hat,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,21,50,3,0.0,0.0
298,Hat,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,51,90,4,0.0,0.0
299,Hat,Bonus,Unique,Prime,STR% Increase,STR% Increase,Perc,91,300,5,0.0,0.0
300,Hat,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,0,20,2,0.0,0.0
301,Hat,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,21,50,3,0.0,0.0
302,Hat,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,51,90,4,0.0,0.0
303,Hat,Bonus,Unique,Prime,DEX% Increase,DEX% Increase,Perc,91,300,5,0.0,0.0
304,Hat,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,0,20,2,0.0,0.0
305,Hat,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,21,50,3,0.0,0.0
306,Hat,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,51,90,4,0.0,0.0
307,Hat,Bonus,Unique,Prime,INT% Increase,INT% Increase,Perc,91,300,5,0.0,0.0
308,Hat,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,0,20,2,0.0,0.0
309,Hat,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,21,50,3,0.0,0.0
310,Hat,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,51,90,4,0.0,0.0
311,Hat,Bonus,Unique,Prime,LUK% Increase,LUK% Increase,Perc,91,300,5,0.0,0.0
312,Hat,Bonus,Unique,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,20,2,0.0,0.0
313,Hat,Bonus,Unique,Prime,MaxHP% Increase,MaxHP% Increase,Perc,21,50,3,0.0,0.0
314,Hat,Bonus,Unique,Prime,MaxHP% Increase,MaxHP% Increase,Perc,51,90,5,0.0,0.0
315,Hat,Bonus,Unique,Prime,MaxHP% Increase,MaxHP% Increase,Perc,91,300,7,0.0,0.0
316,Hat,Bonus,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,20,2,0.0,0.0
317,Hat,Bonus,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,21,50,3,0.0,0.0
318,Hat,Bonus,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,51,90,5,0.0,0.0
319,Hat,Bonus,Unique,Prime,MaxMP% Increase,MaxMP% Increase,Perc,91,300,7,0.0,0.0
320,Hat,Bonus,Unique,Prime,DEF% Increase,DEF% Increase,Perc,0,20,2,0.0,0.0
321,Hat,Bonus,Unique,Prime,DEF% Increase,DEF% Increase,Perc,21,50,3,0.0,0.0
322,Hat,Bonus,Unique,Prime,DEF% Increase,DEF% Increase,Perc,51,90,5,0.0,0.0
323,Hat,Bonus,Unique,Prime,DEF% Increase,DEF% Increase,Perc,91,300,7,0.0,0.0
324,Hat,Bonus,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,20,1,0.0,0.0
325,Hat,Bonus,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,21,50,2,0.0,0.0
326,Hat,Bonus,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,51,90,3,0.0,0.0
327,Hat,Bonus,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,91,300,4,0.0,0.0
328,Hat,Bonus,Unique,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,0,20,5,0.0,0.0
329,Hat,Bonus,Unique,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,21,50,10,0.0,0.0
330,Hat,Bonus,Unique,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,51,90,15,0.0,0.0
331,Hat,Bonus,Unique,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,91,300,20,0.0,0.0
332,Hat,Bonus,Unique,Prime,STR +1 per 10 Character Levels,STR +1 per 10 Character Levels,Flat,30,300,0,0.0,0.0
333,Hat,Bonus,Unique,Prime,DEX +1 per 10 Character Levels,DEX +1 per 10 Character Levels,Flat,30,300,0,0.0,0.0
334,Hat,Bonus,Unique,Prime,INT +1 per 10 Character Levels,INT +1 per 10 Character Levels,Flat,30,300,0,0.0,0.0
335,Hat,Bonus,Unique,Prime,LUK +1 per 10 Character Levels,LUK +1 per 10 Character Levels,Flat,30,300,0,0.0,0.0
336,Hat,Bonus,Legendary,Prime,STR Increase,STR Increase,Flat,0,20,8,0.0,0.0
337,Hat,Bonus,Legendary,Prime,STR Increase,STR Increase,Flat,21,40,10,0.0,0.0
338,Hat,Bonus,Legendary,Prime,STR Increase,STR Increase,Flat,41,50,12,0.0,0.0
339,Hat,Bonus,Legendary,Prime,STR Increase,STR Increase,Flat,51,70,14,0.0,0.0
340,Hat,Bonus,Legendary,Prime,STR Increase,STR Increase,Flat,71,90,16,0.0,0.0
341,Hat,Bonus,Legendary,Prime,STR Increase,STR Increase,Flat,91,300,18,0.0,0.0
342,Hat,Bonus,Legendary,Prime,DEX Increase,DEX Increase,Flat,0,20,8,0.0,0.0
343,Hat,Bonus,Legendary,Prime,DEX Increase,DEX Increase,Flat,21,40,10,0.0,0.0
344,Hat,Bonus,Legendary,Prime,DEX Increase,DEX Increase,Flat,41,50,12,0.0,0.0
345,Hat,Bonus,Legendary,Prime,DEX Increase,DEX Increase,Flat,51,70,14,0.0,0.0
346,Hat,Bonus,Legendary,Prime,DEX Increase,DEX Increase,Flat,71,90,16,0.0,0.0
347,Hat,Bonus,Legendary,Prime,DEX Increase,DEX Increase,Flat,91,300,18,0.0,0.0
348,Hat,Bonus,Legendary,Prime,INT Increase,INT Increase,Flat,0,20,8,0.0,0.0
349,Hat,Bonus,Legendary,Prime,INT Increase,INT Increase,Flat,21,40,10,0.0,0.0
350,Hat,Bonus,Legendary,Prime,INT Increase,INT Increase,Flat,41,50,12,0.0,0.0
351,Hat,Bonus,Legendary,Prime,INT Increase,INT Increase,Flat,51,70,14,0.0,0.0
352,Hat,Bonus,Legendary,Prime,INT Increase,INT Increase,Flat,71,90,16,0.0,0.0
353,Hat,Bonus,Legendary,Prime,INT Increase,INT Increase,Flat,91,300,18,0.0,0.0
354,Hat,Bonus,Legendary,Prime,LUK Increase,LUK Increase,Flat,0,20,8,0.0,0.0
355,Hat,Bonus,Legendary,Prime,LUK Increase,LUK Increase,Flat,21,40,10,0.0,0.0
356,Hat,Bonus,Legendary,Prime,LUK Increase,LUK Increase,Flat,41,50,12,0.0,0.0
357,Hat,Bonus,Legendary,Prime,LUK Increase,LUK Increase,Flat,51,70,14,0.0,0.0
358,Hat,Bonus,Legendary,Prime,LUK Increase,LUK Increase,Flat,71,90,16,0.0,0.0
359,Hat,Bonus,Legendary,Prime,LUK Increase,LUK Increase,Flat,91,300,18,0.0,0.0
360,Hat,Bonus,Legendary,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,8,0.0,0.0
361,Hat,Bonus,Legendary,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,50,10,0.0,0.0
362,Hat,Bonus,Legendary,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,51,90,12,0.0,0.0
363,Hat,Bonus,Legendary,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,14,0.0,0.0
364,Hat,Bonus,Legendary,Prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,8,0.0,0.0
365,Hat,Bonus,Legendary,Prime,Magic ATT Increase,Magic ATT Increase,Flat,21,50,10,0.0,0.0
366,Hat,Bonus,Legendary,Prime,Magic ATT Increase,Magic ATT Increase,Flat,51,90,12,0.0,0.0
367,Hat,Bonus,Legendary,Prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,14,0.0,0.0
368,Hat,Bonus,Legendary,Prime,DEF Increase,DEF Increase,Flat,0,20,20,0.0,0.0
369,Hat,Bonus,Legendary,Prime,DEF Increase,DEF Increase,Flat,21,50,50,0.0,0.0
370,Hat,Bonus,Legendary,Prime,DEF Increase,DEF Increase,Flat,51,90,100,0.0,0.0
371,Hat,Bonus,Legendary,Prime,DEF Increase,DEF Increase,Flat,91,300,200,0.0,0.0
372,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,25,0.0,0.0
373,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,50,0.0,0.0
374,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,75,0.0,0.0
375,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,100,0.0,0.0
376,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,125,0.0,0.0
377,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,150,0.0,0.0
378,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,175,0.0,0.0
379,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,200,0.0,0.0
380,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,225,0.0,0.0
381,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,250,0.0,0.0
382,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,275,0.0,0.0
383,Hat,Bonus,Legendary,Prime,MaxHP Increase,MaxHP Increase,Flat,11,300,300,0.0,0.0
384,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,25,0.0,0.0
385,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,50,0.0,0.0
386,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,75,0.0,0.0
387,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,100,0.0,0.0
388,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,125,0.0,0.0
389,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,150,0.0,0.0
390,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,175,0.0,0.0
391,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,200,0.0,0.0
392,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,225,0.0,0.0
393,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,250,0.0,0.0
394,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,275,0.0,0.0
395,Hat,Bonus,Legendary,Prime,MaxMP Increase,MaxMP Increase,Flat,111,300,300,0.0,0.0
396,Hat,Bonus,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,20,3,0.0,0.0
397,Hat,Bonus,Legendary,Prime,STR% Increase,STR% Increase,Perc,21,50,4,0.0,0.0
398,Hat,Bonus,Legendary,Prime,STR% Increase,STR% Increase,Perc,51,90,5,0.0,0.0
399,Hat,Bonus,Legendary,Prime,STR% Increase,STR% Increase,Perc,91,300,7,0.0,0.0
400,Hat,Bonus,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,20,3,0.0,0.0
401,Hat,Bonus,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,21,50,4,0.0,0.0
402,Hat,Bonus,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,51,90,5,0.0,0.0
403,Hat,Bonus,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,91,300,7,0.0,0.0
404,Hat,Bonus,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,20,3,0.0,0.0
405,Hat,Bonus,Legendary,Prime,INT% Increase,INT% Increase,Perc,21,50,4,0.0,0.0
406,Hat,Bonus,Legendary,Prime,INT% Increase,INT% Increase,Perc,51,90,5,0.0,0.0
407,Hat,Bonus,Legendary,Prime,INT% Increase,INT% Increase,Perc,91,300,7,0.0,0.0
408,Hat,Bonus,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,20,3,0.0,0.0
409,Hat,Bonus,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,21,50,4,0.0,0.0
410,Hat,Bonus,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,51,90,5,0.0,0.0
411,Hat,Bonus,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,91,300,7,0.0,0.0
412,Hat,Bonus,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,0,20,3,0.0,0.0
413,Hat,Bonus,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,21,50,5,0.0,0.0
414,Hat,Bonus,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,51,90,7,0.0,0.0
415,Hat,Bonus,Legendary,Prime,MaxHP% Increase,MaxHP% Increase,Perc,91,300,10,0.0,0.0
416,Hat,Bonus,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,0,20,3,0.0,0.0
417,Hat,Bonus,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,21,50,5,0.0,0.0
418,Hat,Bonus,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,51,90,7,0.0,0.0
419,Hat,Bonus,Legendary,Prime,MaxMP% Increase,MaxMP% Increase,Perc,91,300,10,0.0,0.0
420,Hat,Bonus,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,0,20,3,0.0,0.0
421,Hat,Bonus,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,21,50,5,0.0,0.0
422,Hat,Bonus,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,51,90,7,0.0,0.0
423,Hat,Bonus,Legendary,Prime,DEF% Increase,DEF% Increase,Perc,91,300,10,0.0,0.0
424,Hat,Bonus,Legendary,Prime,Critical Damage% Increase,Critical Damage% Increase,Perc,0,300,1,0.0,0.0
425,Hat,Bonus,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,20,2,0.0,0.0
426,Hat,Bonus,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,21,50,3,0.0,0.0
427,Hat,Bonus,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,51,90,4,0.0,0.0
428,Hat,Bonus,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,91,300,5,0.0,0.0
429,Hat,Bonus,Legendary,Prime,STR +2 per 10 Character Levels,STR +2 per 10 Character Levels,Flat,30,300,0,0.0,0.0
430,Hat,Bonus,Legendary,Prime,DEX +2 per 10 Character Levels,DEX +2 per 10 Character Levels,Flat,30,300,0,0.0,0.0
431,Hat,Bonus,Legendary,Prime,INT +2 per 10 Character Levels,INT +2 per 10 Character Levels,Flat,30,300,0,0.0,0.0
432,Hat,Bonus,Legendary,Prime,LUK +2 per 10 Character Levels,LUK +2 per 10 Character Levels,Flat,30,300,0,0.0,0.0
433,Hat,Bonus,Legendary,Prime,Skill Cooldown -1 second,Skill Cooldown,Flat,100,300,0,1.0,0.0
434,Hat,Bonus,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained% Increase,Perc,0,20,2,0.0,0.0
435,Hat,Bonus,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained% Increase,Perc,21,50,3,0.0,0.0
436,Hat,Bonus,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained% Increase,Perc,51,90,4,0.0,0.0
437,Hat,Bonus,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained% Increase,Perc,91,300,5,0.0,0.0
438,Hat,Bonus,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate% Increase,Perc,0,20,2,0.0,0.0
439,Hat,Bonus,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate% Increase,Perc,21,50,3,0.0,0.0
440,Hat,Bonus,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate% Increase,Perc,51,90,4,0.0,0.0
441,Hat,Bonus,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate% Increase,Perc,91,300,5,0.0,0.0
442,Hat,Bonus,Legendary,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,0,20,10,0.0,0.0
443,Hat,Bonus,Legendary,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,21,50,15,0.0,0.0
444,Hat,Bonus,Legendary,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,51,90,20,0.0,0.0
445,Hat,Bonus,Legendary,Prime,Skills and Potion HP Recovery Increase,Skills and Potion HP Recovery Increase,Flat,91,300,30,0.0,0.0
446,Top,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0.0,0.0
447,Top,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0.0,0.0
448,Top,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0.0,0.0
449,Top,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0.0,0.0
450,Top,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0.0,0.0
451,Top,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0.0,0.0
452,Overall,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0.0,0.0
453,Overall,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0.0,0.0
454,Overall,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0.0,0.0
455,Overall,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0.0,0.0
456,Overall,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0.0,0.0
457,Overall,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0.0,0.0
458,Bottom,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0.0,0.0
459,Bottom,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0.0,0.0
460,Bottom,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0.0,0.0
461,Bottom,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0.0,0.0
462,Bottom,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0.0,0.0
463,Bottom,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0.0,0.0
464,Shoes,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0.0,0.0
465,Shoes,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0.0,0.0
466,Shoes,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0.0,0.0
467,Shoes,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0.0,0.0
468,Shoes,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0.0,0.0
469,Shoes,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0.0,0.0
470,Cape,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0.0,0.0
471,Cape,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0.0,0.0
472,Cape,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0.0,0.0
473,Cape,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0.0,0.0
474,Cape,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0.0,0.0
475,Cape,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0.0,0.0
476,Belt,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0.0,0.0
477,Belt,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0.0,0.0
478,Belt,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0.0,0.0
479,Belt,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0.0,0.0
480,Belt,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0.0,0.0
481,Belt,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0.0,0.0
482,Shoulderpad,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0.0,0.0
483,Shoulderpad,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0.0,0.0
484,Shoulderpad,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0.0,0.0
485,Shoulderpad,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0.0,0.0
486,Shoulderpad,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0.0,0.0
487,Shoulderpad,Bonus,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0.0,0.0
488,Top,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,20,1,0.0,0.0
489,Top,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,21,40,2,0.0,0.0
490,Top,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,41,50,3,0.0,0.0
491,Top,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,51,70,4,0.0,0.0
492,Top,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,71,90,5,0.0,0.0
493,Top,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,91,300,6,0.0,0.0
494,Overall,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,20,1,0.0,0.0
495,Overall,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,21,40,2,0.0,0.0
496,Overall,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,41,50,3,0.0,0.0
497,Overall,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,51,70,4,0.0,0.0
498,Overall,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,71,90,5,0.0,0.0
499,Overall,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,91,300,6,0.0,0.0
500,Bottom,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,20,1,0.0,0.0
501,Bottom,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,21,40,2,0.0,0.0
502,Bottom,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,41,50,3,0.0,0.0
503,Bottom,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,51,70,4,0.0,0.0
504,Bottom,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,71,90,5,0.0,0.0
505,Bottom,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,91,300,6,0.0,0.0
506,Shoes,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,20,1,0.0,0.0
507,Shoes,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,21,40,2,0.0,0.0
508,Shoes,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,41,50,3,0.0,0.0
509,Shoes,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,51,70,4,0.0,0.0
510,Shoes,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,71,90,5,0.0,0.0
511,Shoes,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,91,300,6,0.0,0.0
512,Cape,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,20,1,0.0,0.0
513,Cape,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,21,40,2,0.0,0.0
514,Cape,Bonus,Rare,Non prime,DEX Increase,DEX Increase,Flat,41,50,3,0.0,0.0
