,EquipSlot,Grade,Prime,DisplayStat,Stat Increase,StatT,Item Level,Initial,In-game cube,Cash cube,Chance,Duration,Stat value
964,Secondary Weapon,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,ignore 40 of monster damage dealt,Perc,100,9.6774,12.5,6.3829,10.0,,
965,Secondary Weapon,Legendary,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,3.2258,4.1666,4.2553,,,
966,Secondary Weapon,Legendary,Prime,Damage to Boss Monsters +35%,Damage to Boss Monsters +35,Perc,100,3.2258,4.1666,4.2553,,,
967,Secondary Weapon,Legendary,Prime,Damage to Boss Monsters +40%,Damage to Boss Monsters +40,Perc,100,3.2258,2.0833,4.2553,,,
968,Demon Aegis,Rare,Non prime,STR Increase,STR Increase,Flat,0,15.3846,15.3846,15.7894,,,
969,Demon Aegis,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,15.3846,15.3846,15.7894,,,
970,Demon Aegis,Rare,Non prime,INT Increase,INT Increase,Flat,0,15.3846,15.3846,15.7894,,,
971,Demon Aegis,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,15.3846,15.3846,15.7894,,,
972,Demon Aegis,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,23.0769,23.0769,15.7894,,,
973,Demon Aegis,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,7.6923,7.6923,10.5263,,,
974,Demon Aegis,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,0,7.6923,7.6923,10.5263,,,
975,Soul Rings,Rare,Non prime,STR Increase,STR Increase,Flat,0,15.3846,15.3846,15.7894,,,
976,Soul Rings,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,15.3846,15.3846,15.7894,,,
977,Soul Rings,Rare,Non prime,INT Increase,INT Increase,Flat,0,15.3846,15.3846,15.7894,,,
978,Soul Rings,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,15.3846,15.3846,15.7894,,,
979,Soul Rings,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,23.0769,23.0769,15.7894,,,
980,Soul Rings,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,7.6923,7.6923,10.5263,,,
981,Soul Rings,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,0,7.6923,7.6923,10.5263,,,
982,Demon Aegis,Rare,Prime,STR Increase,STR Increase,Flat,30,3.7037,3.9215,6.5217,,,
983,Demon Aegis,Rare,Prime,DEX Increase,DEX Increase,Flat,30,3.7037,3.9215,6.5217,,,
984,Demon Aegis,Rare,Prime,INT Increase,INT Increase,Flat,30,3.7037,3.9215,6.5217,,,
985,Demon Aegis,Rare,Prime,LUK Increase,LUK Increase,Flat,30,3.7037,3.9215,6.5217,,,
986,Demon Aegis,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,30,5.5555,5.8823,6.5217,,,
987,Demon Aegis,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,30,3.7037,3.9215,4.3478,,,
988,Demon Aegis,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,30,3.7037,3.9215,4.3478,,,
989,Demon Aegis,Rare,Prime,STR% Increase,STR Increase,Perc,30,3.7037,3.9215,6.5217,,,
990,Demon Aegis,Rare,Prime,DEX% Increase,DEX Increase,Perc,30,3.7037,3.9215,6.5217,,,
991,Demon Aegis,Rare,Prime,INT% Increase,INT Increase,Perc,30,3.7037,3.9215,6.5217,,,
992,Demon Aegis,Rare,Prime,LUK% Increase,LUK Increase,Perc,30,3.7037,3.9215,6.5217,,,
993,Demon Aegis,Rare,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,30,1.8518,1.9607,2.1739,,,
994,Demon Aegis,Rare,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,30,1.8518,1.9607,2.1739,,,
995,Demon Aegis,Rare,Prime,Critical Rate +4%,Critical Rate +4,Perc,30,1.8518,1.9607,2.1739,,,
996,Demon Aegis,Rare,Prime,Damage% Increase,Damage Increase,Perc,30,1.8518,1.9607,2.1739,,,
997,Demon Aegis,Rare,Prime,All Stats Increase,All Stats Increase,Flat,30,3.7037,3.9215,4.3478,,,
998,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,30,5.5555,5.8823,2.1739,,,
999,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,30,5.5555,0,2.1739,,,
1000,Demon Aegis,Rare,Prime,Chance to inflict darkness when attacking,Chance to inflict darkness when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1001,Demon Aegis,Rare,Prime,Chance to inflict slow when attacking,Chance to inflict slow when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1002,Demon Aegis,Rare,Prime,Chance to inflict poison when attacking,Chance to inflict poison when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1003,Demon Aegis,Rare,Prime,Chance to inflict stun when attacking,Chance to inflict stun when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1004,Demon Aegis,Rare,Prime,Chance to inflict seal when attacking,Chance to inflict seal when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1005,Demon Aegis,Rare,Prime,Chance to inflict freeze when attacking,Chance to inflict freeze when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1006,Demon Aegis,Rare,Prime,Ignores 15% of Monster's DEF when attacking,Ignores 15 of Monster's DEF when attacking,Perc,30,1.8518,1.9607,2.1739,,,
1007,Soul Rings,Rare,Prime,STR Increase,STR Increase,Flat,30,3.7037,3.9215,6.5217,,,
1008,Soul Rings,Rare,Prime,DEX Increase,DEX Increase,Flat,30,3.7037,3.9215,6.5217,,,
1009,Soul Rings,Rare,Prime,INT Increase,INT Increase,Flat,30,3.7037,3.9215,6.5217,,,
1010,Soul Rings,Rare,Prime,LUK Increase,LUK Increase,Flat,30,3.7037,3.9215,6.5217,,,
1011,Soul Rings,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,30,5.5555,5.8823,6.5217,,,
1012,Soul Rings,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,30,3.7037,3.9215,4.3478,,,
1013,Soul Rings,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,30,3.7037,3.9215,4.3478,,,
1014,Soul Rings,Rare,Prime,STR% Increase,STR Increase,Perc,30,3.7037,3.9215,6.5217,,,
1015,Soul Rings,Rare,Prime,DEX% Increase,DEX Increase,Perc,30,3.7037,3.9215,6.5217,,,
1016,Soul Rings,Rare,Prime,INT% Increase,INT Increase,Perc,30,3.7037,3.9215,6.5217,,,
1017,Soul Rings,Rare,Prime,LUK% Increase,LUK Increase,Perc,30,3.7037,3.9215,6.5217,,,
1018,Soul Rings,Rare,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,30,1.8518,1.9607,2.1739,,,
1019,Soul Rings,Rare,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,30,1.8518,1.9607,2.1739,,,
1020,Soul Rings,Rare,Prime,Critical Rate +4%,Critical Rate +4,Perc,30,1.8518,1.9607,2.1739,,,
1021,Soul Rings,Rare,Prime,Damage% Increase,Damage Increase,Perc,30,1.8518,1.9607,2.1739,,,
1022,Soul Rings,Rare,Prime,All Stats Increase,All Stats Increase,Flat,30,3.7037,3.9215,4.3478,,,
1023,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1024,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,30,5.5555,0,2.1739,,,
1025,Soul Rings,Rare,Prime,Chance to inflict darkness when attacking,Chance to inflict darkness when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1026,Soul Rings,Rare,Prime,Chance to inflict slow when attacking,Chance to inflict slow when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1027,Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Chance to inflict poison when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1028,Soul Rings,Rare,Prime,Chance to inflict stun when attacking,Chance to inflict stun when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1029,Soul Rings,Rare,Prime,Chance to inflict seal when attacking,Chance to inflict seal when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1030,Soul Rings,Rare,Prime,Chance to inflict freeze when attacking,Chance to inflict freeze when attacking,Flat,30,5.5555,5.8823,2.1739,,,
1031,Soul Rings,Rare,Prime,Ignores 15% of Monster's DEF when attacking,Ignores 15 of Monster's DEF when attacking,Perc,30,1.8518,1.9607,2.1739,,,
1032,Demon Aegis,Epic,Prime,STR% Increase,STR Increase,Perc,50,6.25,6.8965,12.1951,,,
1033,Demon Aegis,Epic,Prime,DEX% Increase,DEX Increase,Perc,50,6.25,6.8965,12.1951,,,
1034,Demon Aegis,Epic,Prime,INT% Increase,INT Increase,Perc,50,6.25,6.8965,12.1951,,,
1035,Demon Aegis,Epic,Prime,LUK% Increase,LUK Increase,Perc,50,6.25,6.8965,12.1951,,,
1036,Demon Aegis,Epic,Prime,MaxHP% Increase,MaxHP Increase,Perc,50,9.375,10.3448,12.1951,,,
1037,Demon Aegis,Epic,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,50,3.125,3.4482,4.878,,,
1038,Demon Aegis,Epic,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,50,3.125,3.4482,4.878,,,
1039,Demon Aegis,Epic,Prime,Critical Rate +8%,Critical Rate +8,Perc,50,3.125,3.4482,4.878,,,
1040,Demon Aegis,Epic,Prime,Damage% Increase,Damage Increase,Perc,50,3.125,3.4482,4.878,,,
1041,Demon Aegis,Epic,Prime,All Stats% Increase,All Stats Increase,Perc,50,3.125,3.4482,4.878,,,
1042,Demon Aegis,Epic,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,50,9.375,10.3448,4.878,,,
1043,Demon Aegis,Epic,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,50,9.375,0,4.878,,,
1044,Demon Aegis,Epic,Prime,Ignore 15% of Monster's DEF when attacking,Ignore 15 of Monster's DEF when attacking,Perc,50,3.125,3.4482,4.878,,,
1045,Demon Aegis,Epic,Prime,20% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,9.375,10.3448,0,20.0,,
1046,Demon Aegis,Epic,Prime,20% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,9.375,10.3448,0,20.0,,
1047,Demon Aegis,Epic,Prime,30% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,9.375,10.3448,0,30.0,,
1048,Soul Rings,Epic,Prime,STR% Increase,STR Increase,Perc,50,6.25,6.8965,12.1951,,,
1049,Soul Rings,Epic,Prime,DEX% Increase,DEX Increase,Perc,50,6.25,6.8965,12.1951,,,
1050,Soul Rings,Epic,Prime,INT% Increase,INT Increase,Perc,50,6.25,6.8965,12.1951,,,
1051,Soul Rings,Epic,Prime,LUK% Increase,LUK Increase,Perc,50,6.25,6.8965,12.1951,,,
1052,Soul Rings,Epic,Prime,MaxHP% Increase,MaxHP Increase,Perc,50,9.375,10.3448,12.1951,,,
1053,Soul Rings,Epic,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,50,3.125,3.4482,4.878,,,
1054,Soul Rings,Epic,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,50,3.125,3.4482,4.878,,,
1055,Soul Rings,Epic,Prime,Critical Rate +8%,Critical Rate +8,Perc,50,3.125,3.4482,4.878,,,
1056,Soul Rings,Epic,Prime,Damage% Increase,Damage Increase,Perc,50,3.125,3.4482,4.878,,,
1057,Soul Rings,Epic,Prime,All Stats% Increase,All Stats Increase,Perc,50,3.125,3.4482,4.878,,,
1058,Soul Rings,Epic,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,50,9.375,10.3448,4.878,,,
1059,Soul Rings,Epic,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,50,9.375,0,4.878,,,
1060,Soul Rings,Epic,Prime,Ignore 15% of Monster's DEF when attacking,Ignore 15 of Monster's DEF when attacking,Perc,50,3.125,3.4482,4.878,,,
1061,Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,9.375,10.3448,0,20.0,,
1062,Soul Rings,Epic,Prime,20% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,9.375,10.3448,0,20.0,,
1063,Soul Rings,Epic,Prime,30% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,9.375,10.3448,0,30.0,,
1064,Demon Aegis,Unique,Prime,STR% Increase,STR Increase,Perc,100,9.5238,9.5238,9.8039,,,
1065,Demon Aegis,Unique,Prime,DEX% Increase,DEX Increase,Perc,100,9.5238,9.5238,9.8039,,,
1066,Demon Aegis,Unique,Prime,INT% Increase,INT Increase,Perc,100,9.5238,9.5238,9.8039,,,
1067,Demon Aegis,Unique,Prime,LUK% Increase,LUK Increase,Perc,100,9.5238,9.5238,9.8039,,,
1068,Demon Aegis,Unique,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,4.7619,4.7619,5.8823,,,
1069,Demon Aegis,Unique,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,4.7619,4.7619,5.8823,,,
1070,Demon Aegis,Unique,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,4.7619,4.7619,7.8431,,,
1071,Demon Aegis,Unique,Prime,Damage% Increase,Damage Increase,Perc,100,4.7619,4.7619,5.8823,,,
1072,Demon Aegis,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,100,4.7619,4.7619,7.8431,,,
1073,Demon Aegis,Unique,Prime,Ignore 30% of Monster's DEF when attacking,Ignore 30 of Monster's DEF when attacking,Perc,100,4.7619,4.7619,5.8823,,,
1074,Demon Aegis,Unique,Prime,5% chance to ignore 20% of monster damage dealt,ignore 20 of monster damage dealt,Perc,100,14.2857,14.2857,7.8431,5.0,,
1075,Demon Aegis,Unique,Prime,5% chance to ignore 40% of monster damage dealt,ignore 40 of monster damage dealt,Perc,100,14.2857,14.2857,7.8431,5.0,,
1076,Demon Aegis,Unique,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,4.7619,4.7619,5.8823,,,
1077,Soul Rings,Unique,Prime,STR% Increase,STR Increase,Perc,100,9.5238,9.5238,9.8039,,,
1078,Soul Rings,Unique,Prime,DEX% Increase,DEX Increase,Perc,100,9.5238,9.5238,9.8039,,,
1079,Soul Rings,Unique,Prime,INT% Increase,INT Increase,Perc,100,9.5238,9.5238,9.8039,,,
1080,Soul Rings,Unique,Prime,LUK% Increase,LUK Increase,Perc,100,9.5238,9.5238,9.8039,,,
1081,Soul Rings,Unique,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,4.7619,4.7619,5.8823,,,
1082,Soul Rings,Unique,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,4.7619,4.7619,5.8823,,,
1083,Soul Rings,Unique,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,4.7619,4.7619,7.8431,,,
1084,Soul Rings,Unique,Prime,Damage% Increase,Damage Increase,Perc,100,4.7619,4.7619,5.8823,,,
1085,Soul Rings,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,100,4.7619,4.7619,7.8431,,,
1086,Soul Rings,Unique,Prime,Ignore 30% of Monster's DEF when attacking,Ignore 30 of Monster's DEF when attacking,Perc,100,4.7619,4.7619,5.8823,,,
1087,Soul Rings,Unique,Prime,5% chance to ignore 20% of monster damage dealt,ignore 20 of monster damage dealt,Perc,100,14.2857,14.2857,7.8431,5.0,,
1088,Soul Rings,Unique,Prime,5% chance to ignore 40% of monster damage dealt,ignore 40 of monster damage dealt,Perc,100,14.2857,14.2857,7.8431,5.0,,
1089,Soul Rings,Unique,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,4.7619,4.7619,5.8823,,,
1090,Demon Aegis,Legendary,Prime,STR% Increase,STR Increase,Perc,100,6.4516,8.3333,8.5106,,,
1091,Demon Aegis,Legendary,Prime,DEX% Increase,DEX Increase,Perc,100,6.4516,8.3333,8.5106,,,
1092,Demon Aegis,Legendary,Prime,INT% Increase,INT Increase,Perc,100,6.4516,8.3333,8.5106,,,
1093,Demon Aegis,Legendary,Prime,LUK% Increase,LUK Increase,Perc,100,6.4516,8.3333,8.5106,,,
1094,Demon Aegis,Legendary,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,3.2258,4.1666,4.2553,,,
1095,Demon Aegis,Legendary,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,3.2258,4.1666,4.2553,,,
1096,Demon Aegis,Legendary,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,3.2258,4.1666,4.2553,,,
1097,Demon Aegis,Legendary,Prime,Damage% Increase,Damage Increase,Perc,100,3.2258,4.1666,4.2553,,,
1098,Demon Aegis,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,100,6.4516,8.3333,6.3829,,,
1099,Demon Aegis,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Weapon ATT +1 per 10 Character Levels,Flat,100,9.6774,0,4.2553,,,
1100,Demon Aegis,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Magic ATT +1 per 10 Character Levels,Flat,100,9.6774,0,4.2553,,,
1101,Demon Aegis,Legendary,Prime,Ignore 35% of Monster's DEF when attacking,Ignore 35 of Monster's DEF when attacking,Perc,100,3.2258,4.1666,4.2553,,,
1102,Demon Aegis,Legendary,Prime,Ignore 40% of Monster's DEF when attacking,Ignore 40 of Monster's DEF when attacking,Perc,100,3.2258,2.0833,4.2553,,,
1103,Demon Aegis,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,ignore 20 of monster damage dealt,Perc,100,9.6774,12.5,6.3829,10.0,,
1104,Demon Aegis,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,ignore 40 of monster damage dealt,Perc,100,9.6774,12.5,6.3829,10.0,,
1105,Demon Aegis,Legendary,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,3.2258,4.1666,4.2553,,,
1106,Demon Aegis,Legendary,Prime,Damage to Boss Monsters +35%,Damage to Boss Monsters +35,Perc,100,3.2258,4.1666,4.2553,,,
1107,Demon Aegis,Legendary,Prime,Damage to Boss Monsters +40%,Damage to Boss Monsters +40,Perc,100,3.2258,2.0833,4.2553,,,
1108,Soul Rings,Legendary,Prime,STR% Increase,STR Increase,Perc,100,6.4516,8.3333,8.5106,,,
1109,Soul Rings,Legendary,Prime,DEX% Increase,DEX Increase,Perc,100,6.4516,8.3333,8.5106,,,
1110,Soul Rings,Legendary,Prime,INT% Increase,INT Increase,Perc,100,6.4516,8.3333,8.5106,,,
1111,Soul Rings,Legendary,Prime,LUK% Increase,LUK Increase,Perc,100,6.4516,8.3333,8.5106,,,
1112,Soul Rings,Legendary,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,3.2258,4.1666,4.2553,,,
1113,Soul Rings,Legendary,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,3.2258,4.1666,4.2553,,,
1114,Soul Rings,Legendary,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,3.2258,4.1666,4.2553,,,
1115,Soul Rings,Legendary,Prime,Damage% Increase,Damage Increase,Perc,100,3.2258,4.1666,4.2553,,,
1116,Soul Rings,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,100,6.4516,8.3333,6.3829,,,
1117,Soul Rings,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Weapon ATT +1 per 10 Character Levels,Flat,100,9.6774,0,4.2553,,,
1118,Soul Rings,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Magic ATT +1 per 10 Character Levels,Flat,100,9.6774,0,4.2553,,,
1119,Soul Rings,Legendary,Prime,Ignore 35% of Monster's DEF when attacking,Ignore 35 of Monster's DEF when attacking,Perc,100,3.2258,4.1666,4.2553,,,
1120,Soul Rings,Legendary,Prime,Ignore 40% of Monster's DEF when attacking,Ignore 40 of Monster's DEF when attacking,Perc,100,3.2258,2.0833,4.2553,,,
1121,Soul Rings,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,ignore 20 of monster damage dealt,Perc,100,9.6774,12.5,6.3829,10.0,,
1122,Soul Rings,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,ignore 40 of monster damage dealt,Perc,100,9.6774,12.5,6.3829,10.0,,
1123,Soul Rings,Legendary,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,3.2258,4.1666,4.2553,,,
1124,Soul Rings,Legendary,Prime,Damage to Boss Monsters +35%,Damage to Boss Monsters +35,Perc,100,3.2258,4.1666,4.2553,,,
1125,Soul Rings,Legendary,Prime,Damage to Boss Monsters +40%,Damage to Boss Monsters +40,Perc,100,3.2258,2.0833,4.2553,,,
1126,Emblem,Rare,Non prime,STR Increase,STR Increase,Flat,0,12.5,12.5,13.6363,,,
1127,Emblem,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,12.5,12.5,13.6363,,,
1128,Emblem,Rare,Non prime,INT Increase,INT Increase,Flat,0,12.5,12.5,13.6363,,,
1129,Emblem,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,12.5,12.5,13.6363,,,
1130,Emblem,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,18.75,18.75,13.6363,,,
1131,Emblem,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,0,18.75,18.75,13.6363,,,
1132,Emblem,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,6.25,6.25,9.0909,,,
1133,Emblem,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,0,6.25,6.25,9.0909,,,
1134,Emblem,Rare,Prime,STR Increase,STR Increase,Flat,30,3.5087,3.5087,6.1224,,,
1135,Emblem,Rare,Prime,DEX Increase,DEX Increase,Flat,30,3.5087,3.5087,6.1224,,,
1136,Emblem,Rare,Prime,INT Increase,INT Increase,Flat,30,3.5087,3.5087,6.1224,,,
1137,Emblem,Rare,Prime,LUK Increase,LUK Increase,Flat,30,3.5087,3.5087,6.1224,,,
1138,Emblem,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,30,5.2631,5.2631,6.1224,,,
1139,Emblem,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,30,5.2631,5.2631,6.1224,,,
1140,Emblem,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,30,3.5087,3.5087,4.0816,,,
1141,Emblem,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,30,3.5087,3.5087,4.0816,,,
1142,Emblem,Rare,Prime,STR% Increase,STR Increase,Perc,30,3.5087,3.5087,6.1224,,,
1143,Emblem,Rare,Prime,DEX% Increase,DEX Increase,Perc,30,3.5087,3.5087,6.1224,,,
1144,Emblem,Rare,Prime,INT% Increase,INT Increase,Perc,30,3.5087,3.5087,6.1224,,,
1145,Emblem,Rare,Prime,LUK% Increase,LUK Increase,Perc,30,3.5087,3.5087,6.1224,,,
1146,Emblem,Rare,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,30,1.7543,1.7543,2.0408,,,
1147,Emblem,Rare,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,30,1.7543,1.7543,2.0408,,,
1148,Emblem,Rare,Prime,Critical Rate +4%,Critical Rate +4,Perc,30,1.7543,1.7543,2.0408,,,
1149,Emblem,Rare,Prime,Damage% Increase,Damage Increase,Perc,30,1.7543,1.7543,2.0408,,,
1150,Emblem,Rare,Prime,All Stats Increase,All Stats Increase,Flat,30,3.5087,3.5087,4.0816,,,
1151,Emblem,Rare,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1152,Emblem,Rare,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1153,Emblem,Rare,Prime,Chance to inflict darkness when attacking,Chance to inflict darkness when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1154,Emblem,Rare,Prime,Chance to inflict slow when attacking,Chance to inflict slow when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1155,Emblem,Rare,Prime,Chance to inflict poison when attacking,Chance to inflict poison when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1156,Emblem,Rare,Prime,Chance to inflict stun when attacking,Chance to inflict stun when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1157,Emblem,Rare,Prime,Chance to inflict seal when attacking,Chance to inflict seal when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1158,Emblem,Rare,Prime,Chance to inflict freeze when attacking,Chance to inflict freeze when attacking,Flat,30,5.2631,5.2631,2.0408,,,
1159,Emblem,Rare,Prime,Ignores 15% of Monster's DEF when attacking,Ignores 15 of Monster's DEF when attacking,Perc,30,1.7543,1.7543,2.0408,,,
1160,Emblem,Epic,Prime,STR% Increase,STR Increase,Perc,50,7.6923,7.6923,10.8695,,,
1161,Emblem,Epic,Prime,DEX% Increase,DEX Increase,Perc,50,7.6923,7.6923,10.8695,,,
1162,Emblem,Epic,Prime,INT% Increase,INT Increase,Perc,50,7.6923,7.6923,10.8695,,,
1163,Emblem,Epic,Prime,LUK% Increase,LUK Increase,Perc,50,7.6923,7.6923,10.8695,,,
1164,Emblem,Epic,Prime,MaxHP% Increase,MaxHP Increase,Perc,50,11.5384,11.5384,10.8695,,,
1165,Emblem,Epic,Prime,MaxMP% Increase,MaxMP Increase,Perc,50,11.5384,11.5384,10.8695,,,
1166,Emblem,Epic,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,50,3.8461,3.8461,4.3478,,,
1167,Emblem,Epic,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,50,3.8461,3.8461,4.3478,,,
1168,Emblem,Epic,Prime,Critical Rate +8%,Critical Rate +8,Perc,50,3.8461,3.8461,4.3478,,,
1169,Emblem,Epic,Prime,Damage% Increase,Damage Increase,Perc,50,3.8461,3.8461,4.3478,,,
1170,Emblem,Epic,Prime,All Stats% Increase,All Stats Increase,Perc,50,3.8461,3.8461,4.3478,,,
1171,Emblem,Epic,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,50,11.5384,11.5384,4.3478,,,
1172,Emblem,Epic,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,50,11.5384,11.5384,4.3478,,,
1173,Emblem,Epic,Prime,Ignore 15% of Monster's DEF when attacking,Ignore 15 of Monster's DEF when attacking,Perc,50,3.8461,3.8461,4.3478,,,
1174,Emblem,Unique,Prime,STR% Increase,STR Increase,Perc,50,14.2857,14.2857,12.5,,,
1175,Emblem,Unique,Prime,DEX% Increase,DEX Increase,Perc,50,14.2857,14.2857,12.5,,,
1176,Emblem,Unique,Prime,INT% Increase,INT Increase,Perc,50,14.2857,14.2857,12.5,,,
1177,Emblem,Unique,Prime,LUK% Increase,LUK Increase,Perc,50,14.2857,14.2857,12.5,,,
1178,Emblem,Unique,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,50,7.1428,7.1428,7.5,,,
1179,Emblem,Unique,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,50,7.1428,7.1428,7.5,,,
1180,Emblem,Unique,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,50,7.1428,7.1428,10,,,
1181,Emblem,Unique,Prime,Damage% Increase,Damage Increase,Perc,50,7.1428,7.1428,7.5,,,
1182,Emblem,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,50,7.1428,7.1428,10,,,
1183,Emblem,Unique,Prime,Ignore 30% of Monster's DEF when attacking,Ignore 30 of Monster's DEF when attacking,Perc,50,7.1428,7.1428,7.5,,,
