,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance
402,Hat,Legendary,Prime,DEX% Increase,Perc,51,90,5,0
403,Hat,Legendary,Prime,DEX% Increase,Perc,91,300,7,0
404,Hat,Legendary,Prime,INT% Increase,Perc,0,20,3,0
405,Hat,Legendary,Prime,INT% Increase,Perc,21,50,4,0
406,Hat,Legendary,Prime,INT% Increase,Perc,51,90,5,0
407,Hat,Legendary,Prime,INT% Increase,Perc,91,300,7,0
408,Hat,Legendary,Prime,LUK% Increase,Perc,0,20,3,0
409,Hat,Legendary,Prime,LUK% Increase,Perc,21,50,4,0
410,Hat,Legendary,Prime,LUK% Increase,Perc,51,90,5,0
411,Hat,Legendary,Prime,LUK% Increase,Perc,91,300,7,0
412,Hat,Legendary,Prime,MaxHP% Increase,Perc,0,20,3,0
413,Hat,Legendary,Prime,MaxHP% Increase,Perc,21,50,5,0
414,Hat,Legendary,Prime,MaxHP% Increase,Perc,51,90,7,0
415,Hat,Legendary,Prime,MaxHP% Increase,Perc,91,300,10,0
416,Hat,Legendary,Prime,MaxMP% Increase,Perc,0,20,3,0
417,Hat,Legendary,Prime,MaxMP% Increase,Perc,21,50,5,0
418,Hat,Legendary,Prime,MaxMP% Increase,Perc,51,90,7,0
419,Hat,Legendary,Prime,MaxMP% Increase,Perc,91,300,10,0
420,Hat,Legendary,Prime,DEF% Increase,Perc,0,20,3,0
421,Hat,Legendary,Prime,DEF% Increase,Perc,21,50,5,0
422,Hat,Legendary,Prime,DEF% Increase,Perc,51,90,7,0
423,Hat,Legendary,Prime,DEF% Increase,Perc,91,300,10,0
424,Hat,Legendary,Prime,Critical Damage% Increase,Perc,0,300,1,0
425,Hat,Legendary,Prime,All Stats% Increase,Perc,0,20,2,0
426,Hat,Legendary,Prime,All Stats% Increase,Perc,21,50,3,0
427,Hat,Legendary,Prime,All Stats% Increase,Perc,51,90,4,0
428,Hat,Legendary,Prime,All Stats% Increase,Perc,91,300,5,0
429,Hat,Legendary,Prime,STR +2 per 10 Character Levels,Flat,30,300,0,0
430,Hat,Legendary,Prime,DEX +2 per 10 Character Levels,Flat,30,300,0,0
431,Hat,Legendary,Prime,INT +2 per 10 Character Levels,Flat,30,300,0,0
432,Hat,Legendary,Prime,LUK +2 per 10 Character Levels,Flat,30,300,0,0
433,Hat,Legendary,Prime,Skill Cooldown -1 second,Flat,100,300,1,0
434,Hat,Legendary,Prime,Mesos Obtained% Increase,Perc,0,20,2,0
435,Hat,Legendary,Prime,Mesos Obtained% Increase,Perc,21,50,3,0
436,Hat,Legendary,Prime,Mesos Obtained% Increase,Perc,51,90,4,0
437,Hat,Legendary,Prime,Mesos Obtained% Increase,Perc,91,300,5,0
438,Hat,Legendary,Prime,Item Drop Rate% Increase,Perc,0,20,2,0
439,Hat,Legendary,Prime,Item Drop Rate% Increase,Perc,21,50,3,0
440,Hat,Legendary,Prime,Item Drop Rate% Increase,Perc,51,90,4,0
441,Hat,Legendary,Prime,Item Drop Rate% Increase,Perc,91,300,5,0
442,Hat,Legendary,Prime,Skills and Potion HP Recovery Increase,Perc,0,20,10,0
443,Hat,Legendary,Prime,Skills and Potion HP Recovery Increase,Perc,21,50,15,0
444,Hat,Legendary,Prime,Skills and Potion HP Recovery Increase,Perc,51,90,20,0
445,Hat,Legendary,Prime,Skills and Potion HP Recovery Increase,Perc,91,300,30,0
446,Top,Rare,Non prime,STR Increase,Flat,0,20,1,0
447,Top,Rare,Non prime,STR Increase,Flat,21,40,2,0
448,Top,Rare,Non prime,STR Increase,Flat,41,50,3,0
449,Top,Rare,Non prime,STR Increase,Flat,51,70,4,0
450,Top,Rare,Non prime,STR Increase,Flat,71,90,5,0
451,Top,Rare,Non prime,STR Increase,Flat,91,300,6,0
452,Overall,Rare,Non prime,STR Increase,Flat,0,20,1,0
453,Overall,Rare,Non prime,STR Increase,Flat,21,40,2,0
454,Overall,Rare,Non prime,STR Increase,Flat,41,50,3,0
455,Overall,Rare,Non prime,STR Increase,Flat,51,70,4,0
456,Overall,Rare,Non prime,STR Increase,Flat,71,90,5,0
457,Overall,Rare,Non prime,STR Increase,Flat,91,300,6,0
458,Bottom,Rare,Non prime,STR Increase,Flat,0,20,1,0
459,Bottom,Rare,Non prime,STR Increase,Flat,21,40,2,0
460,Bottom,Rare,Non prime,STR Increase,Flat,41,50,3,0
461,Bottom,Rare,Non prime,STR Increase,Flat,51,70,4,0
462,Bottom,Rare,Non prime,STR Increase,Flat,71,90,5,0
463,Bottom,Rare,Non prime,STR Increase,Flat,91,300,6,0
464,Shoes,Rare,Non prime,STR Increase,Flat,0,20,1,0
465,Shoes,Rare,Non prime,STR Increase,Flat,21,40,2,0
466,Shoes,Rare,Non prime,STR Increase,Flat,41,50,3,0
467,Shoes,Rare,Non prime,STR Increase,Flat,51,70,4,0
468,Shoes,Rare,Non prime,STR Increase,Flat,71,90,5,0
469,Shoes,Rare,Non prime,STR Increase,Flat,91,300,6,0
470,Cape,Rare,Non prime,STR Increase,Flat,0,20,1,0
471,Cape,Rare,Non prime,STR Increase,Flat,21,40,2,0
472,Cape,Rare,Non prime,STR Increase,Flat,41,50,3,0
473,Cape,Rare,Non prime,STR Increase,Flat,51,70,4,0
474,Cape,Rare,Non prime,STR Increase,Flat,71,90,5,0
475,Cape,Rare,Non prime,STR Increase,Flat,91,300,6,0
476,Belt,Rare,Non prime,STR Increase,Flat,0,20,1,0
477,Belt,Rare,Non prime,STR Increase,Flat,21,40,2,0
478,Belt,Rare,Non prime,STR Increase,Flat,41,50,3,0
479,Belt,Rare,Non prime,STR Increase,Flat,51,70,4,0
480,Belt,Rare,Non prime,STR Increase,Flat,71,90,5,0
481,Belt,Rare,Non prime,STR Increase,Flat,91,300,6,0
482,Shoulderpad,Rare,Non prime,STR Increase,Flat,0,20,1,0
483,Shoulderpad,Rare,Non prime,STR Increase,Flat,21,40,2,0
484,Shoulderpad,Rare,Non prime,STR Increase,Flat,41,50,3,0
485,Shoulderpad,Rare,Non prime,STR Increase,Flat,51,70,4,0
486,Shoulderpad,Rare,Non prime,STR Increase,Flat,71,90,5,0
487,Shoulderpad,Rare,Non prime,STR Increase,Flat,91,300,6,0
488,Top,Rare,Non prime,DEX Increase,Flat,0,20,1,0
489,Top,Rare,Non prime,DEX Increase,Flat,21,40,2,0
490,Top,Rare,Non prime,DEX Increase,Flat,41,50,3,0
491,Top,Rare,Non prime,DEX Increase,Flat,51,70,4,0
492,Top,Rare,Non prime,DEX Increase,Flat,71,90,5,0
493,Top,Rare,Non prime,DEX Increase,Flat,91,300,6,0
494,Overall,Rare,Non prime,DEX Increase,Flat,0,20,1,0
495,Overall,Rare,Non prime,DEX Increase,Flat,21,40,2,0
496,Overall,Rare,Non prime,DEX Increase,Flat,41,50,3,0
497,Overall,Rare,Non prime,DEX Increase,Flat,51,70,4,0
498,Overall,Rare,Non prime,DEX Increase,Flat,71,90,5,0
499,Overall,Rare,Non prime,DEX Increase,Flat,91,300,6,0
500,Bottom,Rare,Non prime,DEX Increase,Flat,0,20,1,0
501,Bottom,Rare,Non prime,DEX Increase,Flat,21,40,2,0
502,Bottom,Rare,Non prime,DEX Increase,Flat,41,50,3,0
503,Bottom,Rare,Non prime,DEX Increase,Flat,51,70,4,0
504,Bottom,Rare,Non prime,DEX Increase,Flat,71,90,5,0
505,Bottom,Rare,Non prime,DEX Increase,Flat,91,300,6,0
506,Shoes,Rare,Non prime,DEX Increase,Flat,0,20,1,0
507,Shoes,Rare,Non prime,DEX Increase,Flat,21,40,2,0
508,Shoes,Rare,Non prime,DEX Increase,Flat,41,50,3,0
509,Shoes,Rare,Non prime,DEX Increase,Flat,51,70,4,0
510,Shoes,Rare,Non prime,DEX Increase,Flat,71,90,5,0
511,Shoes,Rare,Non prime,DEX Increase,Flat,91,300,6,0
512,Cape,Rare,Non prime,DEX Increase,Flat,0,20,1,0
513,Cape,Rare,Non prime,DEX Increase,Flat,21,40,2,0
514,Cape,Rare,Non prime,DEX Increase,Flat,41,50,3,0
515,Cape,Rare,Non prime,DEX Increase,Flat,51,70,4,0
516,Cape,Rare,Non prime,DEX Increase,Flat,71,90,5,0
517,Cape,Rare,Non prime,DEX Increase,Flat,91,300,6,0
518,Belt,Rare,Non prime,DEX Increase,Flat,0,20,1,0
519,Belt,Rare,Non prime,DEX Increase,Flat,21,40,2,0
520,Belt,Rare,Non prime,DEX Increase,Flat,41,50,3,0
521,Belt,Rare,Non prime,DEX Increase,Flat,51,70,4,0
522,Belt,Rare,Non prime,DEX Increase,Flat,71,90,5,0
523,Belt,Rare,Non prime,DEX Increase,Flat,91,300,6,0
524,Shoulderpad,Rare,Non prime,DEX Increase,Flat,0,20,1,0
525,Shoulderpad,Rare,Non prime,DEX Increase,Flat,21,40,2,0
526,Shoulderpad,Rare,Non prime,DEX Increase,Flat,41,50,3,0
527,Shoulderpad,Rare,Non prime,DEX Increase,Flat,51,70,4,0
528,Shoulderpad,Rare,Non prime,DEX Increase,Flat,71,90,5,0
529,Shoulderpad,Rare,Non prime,DEX Increase,Flat,91,300,6,0
530,Top,Rare,Non prime,INT Increase,Flat,0,20,1,0
531,Top,Rare,Non prime,INT Increase,Flat,21,40,2,0
532,Top,Rare,Non prime,INT Increase,Flat,41,50,3,0
533,Top,Rare,Non prime,INT Increase,Flat,51,70,4,0
534,Top,Rare,Non prime,INT Increase,Flat,71,90,5,0
535,Top,Rare,Non prime,INT Increase,Flat,91,300,6,0
536,Overall,Rare,Non prime,INT Increase,Flat,0,20,1,0
537,Overall,Rare,Non prime,INT Increase,Flat,21,40,2,0
538,Overall,Rare,Non prime,INT Increase,Flat,41,50,3,0
539,Overall,Rare,Non prime,INT Increase,Flat,51,70,4,0
540,Overall,Rare,Non prime,INT Increase,Flat,71,90,5,0
541,Overall,Rare,Non prime,INT Increase,Flat,91,300,6,0
542,Bottom,Rare,Non prime,INT Increase,Flat,0,20,1,0
543,Bottom,Rare,Non prime,INT Increase,Flat,21,40,2,0
544,Bottom,Rare,Non prime,INT Increase,Flat,41,50,3,0
545,Bottom,Rare,Non prime,INT Increase,Flat,51,70,4,0
546,Bottom,Rare,Non prime,INT Increase,Flat,71,90,5,0
547,Bottom,Rare,Non prime,INT Increase,Flat,91,300,6,0
548,Shoes,Rare,Non prime,INT Increase,Flat,0,20,1,0
549,Shoes,Rare,Non prime,INT Increase,Flat,21,40,2,0
550,Shoes,Rare,Non prime,INT Increase,Flat,41,50,3,0
551,Shoes,Rare,Non prime,INT Increase,Flat,51,70,4,0
552,Shoes,Rare,Non prime,INT Increase,Flat,71,90,5,0
553,Shoes,Rare,Non prime,INT Increase,Flat,91,300,6,0
554,Cape,Rare,Non prime,INT Increase,Flat,0,20,1,0
555,Cape,Rare,Non prime,INT Increase,Flat,21,40,2,0
556,Cape,Rare,Non prime,INT Increase,Flat,41,50,3,0
557,Cape,Rare,Non prime,INT Increase,Flat,51,70,4,0
558,Cape,Rare,Non prime,INT Increase,Flat,71,90,5,0
559,Cape,Rare,Non prime,INT Increase,Flat,91,300,6,0
560,Belt,Rare,Non prime,INT Increase,Flat,0,20,1,0
561,Belt,Rare,Non prime,INT Increase,Flat,21,40,2,0
562,Belt,Rare,Non prime,INT Increase,Flat,41,50,3,0
563,Belt,Rare,Non prime,INT Increase,Flat,51,70,4,0
564,Belt,Rare,Non prime,INT Increase,Flat,71,90,5,0
565,Belt,Rare,Non prime,INT Increase,Flat,91,300,6,0
566,Shoulderpad,Rare,Non prime,INT Increase,Flat,0,20,1,0
567,Shoulderpad,Rare,Non prime,INT Increase,Flat,21,40,2,0
568,Shoulderpad,Rare,Non prime,INT Increase,Flat,41,50,3,0
569,Shoulderpad,Rare,Non prime,INT Increase,Flat,51,70,4,0
570,Shoulderpad,Rare,Non prime,INT Increase,Flat,71,90,5,0
571,Shoulderpad,Rare,Non prime,INT Increase,Flat,91,300,6,0
572,Top,Rare,Non prime,LUK Increase,Flat,0,20,1,0
573,Top,Rare,Non prime,LUK Increase,Flat,21,40,2,0
574,Top,Rare,Non prime,LUK Increase,Flat,41,50,3,0
575,Top,Rare,Non prime,LUK Increase,Flat,51,70,4,0
576,Top,Rare,Non prime,LUK Increase,Flat,71,90,5,0
577,Top,Rare,Non prime,LUK Increase,Flat,91,300,6,0
578,Overall,Rare,Non prime,LUK Increase,Flat,0,20,1,0
579,Overall,Rare,Non prime,LUK Increase,Flat,21,40,2,0
580,Overall,Rare,Non prime,LUK Increase,Flat,41,50,3,0
581,Overall,Rare,Non prime,LUK Increase,Flat,51,70,4,0
582,Overall,Rare,Non prime,LUK Increase,Flat,71,90,5,0
583,Overall,Rare,Non prime,LUK Increase,Flat,91,300,6,0
584,Bottom,Rare,Non prime,LUK Increase,Flat,0,20,1,0
585,Bottom,Rare,Non prime,LUK Increase,Flat,21,40,2,0
586,Bottom,Rare,Non prime,LUK Increase,Flat,41,50,3,0
587,Bottom,Rare,Non prime,LUK Increase,Flat,51,70,4,0
588,Bottom,Rare,Non prime,LUK Increase,Flat,71,90,5,0
589,Bottom,Rare,Non prime,LUK Increase,Flat,91,300,6,0
590,Shoes,Rare,Non prime,LUK Increase,Flat,0,20,1,0
591,Shoes,Rare,Non prime,LUK Increase,Flat,21,40,2,0
592,Shoes,Rare,Non prime,LUK Increase,Flat,41,50,3,0
593,Shoes,Rare,Non prime,LUK Increase,Flat,51,70,4,0
594,Shoes,Rare,Non prime,LUK Increase,Flat,71,90,5,0
595,Shoes,Rare,Non prime,LUK Increase,Flat,91,300,6,0
596,Cape,Rare,Non prime,LUK Increase,Flat,0,20,1,0
597,Cape,Rare,Non prime,LUK Increase,Flat,21,40,2,0
598,Cape,Rare,Non prime,LUK Increase,Flat,41,50,3,0
599,Cape,Rare,Non prime,LUK Increase,Flat,51,70,4,0
600,Cape,Rare,Non prime,LUK Increase,Flat,71,90,5,0
601,Cape,Rare,Non prime,LUK Increase,Flat,91,300,6,0
602,Belt,Rare,Non prime,LUK Increase,Flat,0,20,1,0
603,Belt,Rare,Non prime,LUK Increase,Flat,21,40,2,0
604,Belt,Rare,Non prime,LUK Increase,Flat,41,50,3,0
605,Belt,Rare,Non prime,LUK Increase,Flat,51,70,4,0
606,Belt,Rare,Non prime,LUK Increase,Flat,71,90,5,0
607,Belt,Rare,Non prime,LUK Increase,Flat,91,300,6,0
608,Shoulderpad,Rare,Non prime,LUK Increase,Flat,0,20,1,0
609,Shoulderpad,Rare,Non prime,LUK Increase,Flat,21,40,2,0
610,Shoulderpad,Rare,Non prime,LUK Increase,Flat,41,50,3,0
611,Shoulderpad,Rare,Non prime,LUK Increase,Flat,51,70,4,0
612,Shoulderpad,Rare,Non prime,LUK Increase,Flat,71,90,5,0
613,Shoulderpad,Rare,Non prime,LUK Increase,Flat,91,300,6,0
614,Top,Rare,Non prime,Weapon ATT Increase,Flat,0,50,1,0
615,Top,Rare,Non prime,Weapon ATT Increase,Flat,51,100,2,0
616,Top,Rare,Non prime,Weapon ATT Increase,Flat,101,300,3,0
617,Overall,Rare,Non prime,Weapon ATT Increase,Flat,0,50,1,0
618,Overall,Rare,Non prime,Weapon ATT Increase,Flat,51,100,2,0
619,Overall,Rare,Non prime,Weapon ATT Increase,Flat,101,300,3,0
620,Bottom,Rare,Non prime,Weapon ATT Increase,Flat,0,50,1,0
621,Bottom,Rare,Non prime,Weapon ATT Increase,Flat,51,100,2,0
622,Bottom,Rare,Non prime,Weapon ATT Increase,Flat,101,300,3,0
623,Shoes,Rare,Non prime,Weapon ATT Increase,Flat,0,50,1,0
624,Shoes,Rare,Non prime,Weapon ATT Increase,Flat,51,100,2,0
625,Shoes,Rare,Non prime,Weapon ATT Increase,Flat,101,300,3,0
626,Cape,Rare,Non prime,Weapon ATT Increase,Flat,0,50,1,0
627,Cape,Rare,Non prime,Weapon ATT Increase,Flat,51,100,2,0
628,Cape,Rare,Non prime,Weapon ATT Increase,Flat,101,300,3,0
629,Belt,Rare,Non prime,Weapon ATT Increase,Flat,0,50,1,0
630,Belt,Rare,Non prime,Weapon ATT Increase,Flat,51,100,2,0
631,Belt,Rare,Non prime,Weapon ATT Increase,Flat,101,300,3,0
632,Shoulderpad,Rare,Non prime,Weapon ATT Increase,Flat,0,50,1,0
633,Shoulderpad,Rare,Non prime,Weapon ATT Increase,Flat,51,100,2,0
634,Shoulderpad,Rare,Non prime,Weapon ATT Increase,Flat,101,300,3,0
635,Top,Rare,Non prime,Magic ATT Increase,Flat,0,50,1,0
636,Top,Rare,Non prime,Magic ATT Increase,Flat,51,100,2,0
637,Top,Rare,Non prime,Magic ATT Increase,Flat,101,300,3,0
638,Overall,Rare,Non prime,Magic ATT Increase,Flat,0,50,1,0
639,Overall,Rare,Non prime,Magic ATT Increase,Flat,51,100,2,0
640,Overall,Rare,Non prime,Magic ATT Increase,Flat,101,300,3,0
641,Bottom,Rare,Non prime,Magic ATT Increase,Flat,0,50,1,0
642,Bottom,Rare,Non prime,Magic ATT Increase,Flat,51,100,2,0
643,Bottom,Rare,Non prime,Magic ATT Increase,Flat,101,300,3,0
644,Shoes,Rare,Non prime,Magic ATT Increase,Flat,0,50,1,0
645,Shoes,Rare,Non prime,Magic ATT Increase,Flat,51,100,2,0
646,Shoes,Rare,Non prime,Magic ATT Increase,Flat,101,300,3,0
647,Cape,Rare,Non prime,Magic ATT Increase,Flat,0,50,1,0
648,Cape,Rare,Non prime,Magic ATT Increase,Flat,51,100,2,0
649,Cape,Rare,Non prime,Magic ATT Increase,Flat,101,300,3,0
650,Belt,Rare,Non prime,Magic ATT Increase,Flat,0,50,1,0
651,Belt,Rare,Non prime,Magic ATT Increase,Flat,51,100,2,0
652,Belt,Rare,Non prime,Magic ATT Increase,Flat,101,300,3,0
653,Shoulderpad,Rare,Non prime,Magic ATT Increase,Flat,0,50,1,0
654,Shoulderpad,Rare,Non prime,Magic ATT Increase,Flat,51,100,2,0
655,Shoulderpad,Rare,Non prime,Magic ATT Increase,Flat,101,300,3,0
656,Top,Rare,Non prime,Speed Increase,Flat,0,30,1,0
657,Top,Rare,Non prime,Speed Increase,Flat,31,70,2,0
658,Top,Rare,Non prime,Speed Increase,Flat,71,110,3,0
659,Top,Rare,Non prime,Speed Increase,Flat,111,300,4,0
660,Overall,Rare,Non prime,Speed Increase,Flat,0,30,1,0
661,Overall,Rare,Non prime,Speed Increase,Flat,31,70,2,0
662,Overall,Rare,Non prime,Speed Increase,Flat,71,110,3,0
663,Overall,Rare,Non prime,Speed Increase,Flat,111,300,4,0
664,Bottom,Rare,Non prime,Speed Increase,Flat,0,30,1,0
665,Bottom,Rare,Non prime,Speed Increase,Flat,31,70,2,0
666,Bottom,Rare,Non prime,Speed Increase,Flat,71,110,3,0
667,Bottom,Rare,Non prime,Speed Increase,Flat,111,300,4,0
668,Shoes,Rare,Non prime,Speed Increase,Flat,0,30,1,0
669,Shoes,Rare,Non prime,Speed Increase,Flat,31,70,2,0
670,Shoes,Rare,Non prime,Speed Increase,Flat,71,110,3,0
671,Shoes,Rare,Non prime,Speed Increase,Flat,111,300,4,0
672,Cape,Rare,Non prime,Speed Increase,Flat,0,30,1,0
673,Cape,Rare,Non prime,Speed Increase,Flat,31,70,2,0
674,Cape,Rare,Non prime,Speed Increase,Flat,71,110,3,0
675,Cape,Rare,Non prime,Speed Increase,Flat,111,300,4,0
676,Belt,Rare,Non prime,Speed Increase,Flat,0,30,1,0
677,Belt,Rare,Non prime,Speed Increase,Flat,31,70,2,0
678,Belt,Rare,Non prime,Speed Increase,Flat,71,110,3,0
679,Belt,Rare,Non prime,Speed Increase,Flat,111,300,4,0
680,Shoulderpad,Rare,Non prime,Speed Increase,Flat,0,30,1,0
681,Shoulderpad,Rare,Non prime,Speed Increase,Flat,31,70,2,0
682,Shoulderpad,Rare,Non prime,Speed Increase,Flat,71,110,3,0
683,Shoulderpad,Rare,Non prime,Speed Increase,Flat,111,300,4,0
684,Top,Rare,Non prime,Jump Increase,Flat,0,30,1,0
685,Top,Rare,Non prime,Jump Increase,Flat,31,70,2,0
686,Top,Rare,Non prime,Jump Increase,Flat,71,110,3,0
687,Top,Rare,Non prime,Jump Increase,Flat,111,300,4,0
688,Overall,Rare,Non prime,Jump Increase,Flat,0,30,1,0
689,Overall,Rare,Non prime,Jump Increase,Flat,31,70,2,0
690,Overall,Rare,Non prime,Jump Increase,Flat,71,110,3,0
691,Overall,Rare,Non prime,Jump Increase,Flat,111,300,4,0
692,Bottom,Rare,Non prime,Jump Increase,Flat,0,30,1,0
693,Bottom,Rare,Non prime,Jump Increase,Flat,31,70,2,0
694,Bottom,Rare,Non prime,Jump Increase,Flat,71,110,3,0
695,Bottom,Rare,Non prime,Jump Increase,Flat,111,300,4,0
696,Shoes,Rare,Non prime,Jump Increase,Flat,0,30,1,0
697,Shoes,Rare,Non prime,Jump Increase,Flat,31,70,2,0
698,Shoes,Rare,Non prime,Jump Increase,Flat,71,110,3,0
699,Shoes,Rare,Non prime,Jump Increase,Flat,111,300,4,0
700,Cape,Rare,Non prime,Jump Increase,Flat,0,30,1,0
701,Cape,Rare,Non prime,Jump Increase,Flat,31,70,2,0
702,Cape,Rare,Non prime,Jump Increase,Flat,71,110,3,0
703,Cape,Rare,Non prime,Jump Increase,Flat,111,300,4,0
704,Belt,Rare,Non prime,Jump Increase,Flat,0,30,1,0
705,Belt,Rare,Non prime,Jump Increase,Flat,31,70,2,0
706,Belt,Rare,Non prime,Jump Increase,Flat,71,110,3,0
707,Belt,Rare,Non prime,Jump Increase,Flat,111,300,4,0
708,Shoulderpad,Rare,Non prime,Jump Increase,Flat,0,30,1,0
709,Shoulderpad,Rare,Non prime,Jump Increase,Flat,31,70,2,0
710,Shoulderpad,Rare,Non prime,Jump Increase,Flat,71,110,3,0
711,Shoulderpad,Rare,Non prime,Jump Increase,Flat,111,300,4,0
712,Top,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0
713,Top,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0
714,Top,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0
715,Top,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0
716,Top,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0
717,Top,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0
718,Top,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0
719,Top,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0
720,Top,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0
721,Top,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0
722,Top,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0
723,Top,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0
724,Overall,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0
725,Overall,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0
726,Overall,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0
727,Overall,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0
728,Overall,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0
729,Overall,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0
730,Overall,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0
731,Overall,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0
732,Overall,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0
733,Overall,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0
734,Overall,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0
735,Overall,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0
736,Bottom,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0
737,Bottom,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0
738,Bottom,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0
739,Bottom,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0
740,Bottom,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0
741,Bottom,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0
742,Bottom,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0
743,Bottom,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0
744,Bottom,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0
745,Bottom,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0
746,Bottom,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0
747,Bottom,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0
748,Shoes,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0
749,Shoes,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0
750,Shoes,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0
751,Shoes,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0
752,Shoes,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0
753,Shoes,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0
754,Shoes,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0
755,Shoes,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0
756,Shoes,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0
757,Shoes,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0
758,Shoes,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0
759,Shoes,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0
760,Cape,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0
761,Cape,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0
762,Cape,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0
763,Cape,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0
764,Cape,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0
765,Cape,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0
766,Cape,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0
767,Cape,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0
768,Cape,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0
769,Cape,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0
770,Cape,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0
771,Cape,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0
772,Belt,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0
773,Belt,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0
774,Belt,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0
775,Belt,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0
776,Belt,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0
777,Belt,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0
778,Belt,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0
779,Belt,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0
780,Belt,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0
781,Belt,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0
782,Belt,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0
783,Belt,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0
784,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,0,10,5,0
785,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,11,20,10,0
786,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,21,30,15,0
787,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,31,40,20,0
788,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,41,50,25,0
789,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,51,60,30,0
790,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,61,70,35,0
791,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,71,80,40,0
792,Shoulderpad,Rare,Non prime,MaxHP Increase,Flat,81,90,45,0
