,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance,Tick,CubeType
350,Top,Rare,Non prime,MaxMP Increase,Flat,51,60,30,0,0,0
351,Top,Rare,Non prime,MaxMP Increase,Flat,61,70,35,0,0,0
352,Top,Rare,Non prime,MaxMP Increase,Flat,71,80,40,0,0,0
353,Top,Rare,Non prime,MaxMP Increase,Flat,81,90,45,0,0,0
354,Top,Rare,Non prime,MaxMP Increase,Flat,91,100,50,0,0,0
355,Top,Rare,Non prime,MaxMP Increase,Flat,101,110,55,0,0,0
356,Top,Rare,Non prime,MaxMP Increase,Flat,111,300,60,0,0,0
357,Overall,Rare,Non prime,MaxMP Increase,Flat,0,10,5,0,0,0
358,Overall,Rare,Non prime,MaxMP Increase,Flat,11,20,10,0,0,0
359,Overall,Rare,Non prime,MaxMP Increase,Flat,21,30,15,0,0,0
360,Overall,Rare,Non prime,MaxMP Increase,Flat,31,40,20,0,0,0
361,Overall,Rare,Non prime,MaxMP Increase,Flat,41,50,25,0,0,0
362,Overall,Rare,Non prime,MaxMP Increase,Flat,51,60,30,0,0,0
363,Overall,Rare,Non prime,MaxMP Increase,Flat,61,70,35,0,0,0
364,Overall,Rare,Non prime,MaxMP Increase,Flat,71,80,40,0,0,0
365,Overall,Rare,Non prime,MaxMP Increase,Flat,81,90,45,0,0,0
366,Overall,Rare,Non prime,MaxMP Increase,Flat,91,100,50,0,0,0
367,Overall,Rare,Non prime,MaxMP Increase,Flat,101,110,55,0,0,0
368,Overall,Rare,Non prime,MaxMP Increase,Flat,111,300,60,0,0,0
369,Top,Rare,Non prime,DEF Increase,Flat,0,10,5,0,0,0
370,Top,Rare,Non prime,DEF Increase,Flat,11,20,10,0,0,0
371,Top,Rare,Non prime,DEF Increase,Flat,21,30,15,0,0,0
372,Top,Rare,Non prime,DEF Increase,Flat,31,40,20,0,0,0
373,Top,Rare,Non prime,DEF Increase,Flat,41,50,25,0,0,0
374,Top,Rare,Non prime,DEF Increase,Flat,51,60,30,0,0,0
375,Top,Rare,Non prime,DEF Increase,Flat,61,70,35,0,0,0
376,Top,Rare,Non prime,DEF Increase,Flat,71,80,40,0,0,0
377,Top,Rare,Non prime,DEF Increase,Flat,81,90,45,0,0,0
378,Top,Rare,Non prime,DEF Increase,Flat,91,100,50,0,0,0
379,Top,Rare,Non prime,DEF Increase,Flat,101,110,55,0,0,0
380,Top,Rare,Non prime,DEF Increase,Flat,111,300,60,0,0,0
381,Overall,Rare,Non prime,DEF Increase,Flat,0,10,5,0,0,0
382,Overall,Rare,Non prime,DEF Increase,Flat,11,20,10,0,0,0
383,Overall,Rare,Non prime,DEF Increase,Flat,21,30,15,0,0,0
384,Overall,Rare,Non prime,DEF Increase,Flat,31,40,20,0,0,0
385,Overall,Rare,Non prime,DEF Increase,Flat,41,50,25,0,0,0
386,Overall,Rare,Non prime,DEF Increase,Flat,51,60,30,0,0,0
387,Overall,Rare,Non prime,DEF Increase,Flat,61,70,35,0,0,0
388,Overall,Rare,Non prime,DEF Increase,Flat,71,80,40,0,0,0
389,Overall,Rare,Non prime,DEF Increase,Flat,81,90,45,0,0,0
390,Overall,Rare,Non prime,DEF Increase,Flat,91,100,50,0,0,0
391,Overall,Rare,Non prime,DEF Increase,Flat,101,110,55,0,0,0
392,Overall,Rare,Non prime,DEF Increase,Flat,111,300,60,0,0,0
393,Top,Rare,Prime,STR Increase,Flat,0,20,2,0,0,0
394,Top,Rare,Prime,STR Increase,Flat,21,40,4,0,0,0
395,Top,Rare,Prime,STR Increase,Flat,41,50,6,0,0,0
396,Top,Rare,Prime,STR Increase,Flat,51,70,8,0,0,0
397,Top,Rare,Prime,STR Increase,Flat,71,90,10,0,0,0
398,Top,Rare,Prime,STR Increase,Flat,91,300,12,0,0,0
399,Overall,Rare,Prime,STR Increase,Flat,0,20,2,0,0,0
400,Overall,Rare,Prime,STR Increase,Flat,21,40,4,0,0,0
401,Overall,Rare,Prime,STR Increase,Flat,41,50,6,0,0,0
402,Overall,Rare,Prime,STR Increase,Flat,51,70,8,0,0,0
403,Overall,Rare,Prime,STR Increase,Flat,71,90,10,0,0,0
404,Overall,Rare,Prime,STR Increase,Flat,91,300,12,0,0,0
405,Top,Rare,Prime,DEX Increase,Flat,0,20,2,0,0,0
406,Top,Rare,Prime,DEX Increase,Flat,21,40,4,0,0,0
407,Top,Rare,Prime,DEX Increase,Flat,41,50,6,0,0,0
408,Top,Rare,Prime,DEX Increase,Flat,51,70,8,0,0,0
409,Top,Rare,Prime,DEX Increase,Flat,71,90,10,0,0,0
410,Top,Rare,Prime,DEX Increase,Flat,91,300,12,0,0,0
411,Overall,Rare,Prime,DEX Increase,Flat,0,20,2,0,0,0
412,Overall,Rare,Prime,DEX Increase,Flat,21,40,4,0,0,0
413,Overall,Rare,Prime,DEX Increase,Flat,41,50,6,0,0,0
414,Overall,Rare,Prime,DEX Increase,Flat,51,70,8,0,0,0
415,Overall,Rare,Prime,DEX Increase,Flat,71,90,10,0,0,0
416,Overall,Rare,Prime,DEX Increase,Flat,91,300,12,0,0,0
417,Top,Rare,Prime,INT Increase,Flat,0,20,2,0,0,0
418,Top,Rare,Prime,INT Increase,Flat,21,40,4,0,0,0
419,Top,Rare,Prime,INT Increase,Flat,41,50,6,0,0,0
420,Top,Rare,Prime,INT Increase,Flat,51,70,8,0,0,0
421,Top,Rare,Prime,INT Increase,Flat,71,90,10,0,0,0
422,Top,Rare,Prime,INT Increase,Flat,91,300,12,0,0,0
423,Overall,Rare,Prime,INT Increase,Flat,0,20,2,0,0,0
424,Overall,Rare,Prime,INT Increase,Flat,21,40,4,0,0,0
425,Overall,Rare,Prime,INT Increase,Flat,41,50,6,0,0,0
426,Overall,Rare,Prime,INT Increase,Flat,51,70,8,0,0,0
427,Overall,Rare,Prime,INT Increase,Flat,71,90,10,0,0,0
428,Overall,Rare,Prime,INT Increase,Flat,91,300,12,0,0,0
429,Top,Rare,Prime,LUK Increase,Flat,0,20,2,0,0,0
430,Top,Rare,Prime,LUK Increase,Flat,21,40,4,0,0,0
431,Top,Rare,Prime,LUK Increase,Flat,41,50,6,0,0,0
432,Top,Rare,Prime,LUK Increase,Flat,51,70,8,0,0,0
433,Top,Rare,Prime,LUK Increase,Flat,71,90,10,0,0,0
434,Top,Rare,Prime,LUK Increase,Flat,91,300,12,0,0,0
435,Overall,Rare,Prime,LUK Increase,Flat,0,20,2,0,0,0
436,Overall,Rare,Prime,LUK Increase,Flat,21,40,4,0,0,0
437,Overall,Rare,Prime,LUK Increase,Flat,41,50,6,0,0,0
438,Overall,Rare,Prime,LUK Increase,Flat,51,70,8,0,0,0
439,Overall,Rare,Prime,LUK Increase,Flat,71,90,10,0,0,0
440,Overall,Rare,Prime,LUK Increase,Flat,91,300,12,0,0,0
441,Top,Rare,Prime,MaxHP Increase,Flat,0,10,10,0,0,0
442,Top,Rare,Prime,MaxHP Increase,Flat,11,20,20,0,0,0
443,Top,Rare,Prime,MaxHP Increase,Flat,21,30,30,0,0,0
444,Top,Rare,Prime,MaxHP Increase,Flat,31,40,40,0,0,0
445,Top,Rare,Prime,MaxHP Increase,Flat,41,50,50,0,0,0
446,Top,Rare,Prime,MaxHP Increase,Flat,51,60,60,0,0,0
447,Top,Rare,Prime,MaxHP Increase,Flat,61,70,70,0,0,0
448,Top,Rare,Prime,MaxHP Increase,Flat,71,80,80,0,0,0
449,Top,Rare,Prime,MaxHP Increase,Flat,81,90,90,0,0,0
450,Top,Rare,Prime,MaxHP Increase,Flat,91,100,100,0,0,0
451,Top,Rare,Prime,MaxHP Increase,Flat,101,110,110,0,0,0
452,Top,Rare,Prime,MaxHP Increase,Flat,111,300,120,0,0,0
453,Overall,Rare,Prime,MaxHP Increase,Flat,0,10,10,0,0,0
454,Overall,Rare,Prime,MaxHP Increase,Flat,11,20,20,0,0,0
455,Overall,Rare,Prime,MaxHP Increase,Flat,21,30,30,0,0,0
456,Overall,Rare,Prime,MaxHP Increase,Flat,31,40,40,0,0,0
457,Overall,Rare,Prime,MaxHP Increase,Flat,41,50,50,0,0,0
458,Overall,Rare,Prime,MaxHP Increase,Flat,51,60,60,0,0,0
459,Overall,Rare,Prime,MaxHP Increase,Flat,61,70,70,0,0,0
460,Overall,Rare,Prime,MaxHP Increase,Flat,71,80,80,0,0,0
461,Overall,Rare,Prime,MaxHP Increase,Flat,81,90,90,0,0,0
462,Overall,Rare,Prime,MaxHP Increase,Flat,91,100,100,0,0,0
463,Overall,Rare,Prime,MaxHP Increase,Flat,101,110,110,0,0,0
464,Overall,Rare,Prime,MaxHP Increase,Flat,111,300,120,0,0,0
465,Top,Rare,Prime,MaxMP Increase,Flat,0,10,10,0,0,0
466,Top,Rare,Prime,MaxMP Increase,Flat,11,20,20,0,0,0
467,Top,Rare,Prime,MaxMP Increase,Flat,21,30,30,0,0,0
468,Top,Rare,Prime,MaxMP Increase,Flat,31,40,40,0,0,0
469,Top,Rare,Prime,MaxMP Increase,Flat,41,50,50,0,0,0
470,Top,Rare,Prime,MaxMP Increase,Flat,51,60,60,0,0,0
471,Top,Rare,Prime,MaxMP Increase,Flat,61,70,70,0,0,0
472,Top,Rare,Prime,MaxMP Increase,Flat,71,80,80,0,0,0
473,Top,Rare,Prime,MaxMP Increase,Flat,81,90,90,0,0,0
474,Top,Rare,Prime,MaxMP Increase,Flat,91,100,100,0,0,0
475,Top,Rare,Prime,MaxMP Increase,Flat,101,110,110,0,0,0
476,Top,Rare,Prime,MaxMP Increase,Flat,111,300,120,0,0,0
477,Overall,Rare,Prime,MaxMP Increase,Flat,0,10,10,0,0,0
478,Overall,Rare,Prime,MaxMP Increase,Flat,11,20,20,0,0,0
479,Overall,Rare,Prime,MaxMP Increase,Flat,21,30,30,0,0,0
480,Overall,Rare,Prime,MaxMP Increase,Flat,31,40,40,0,0,0
481,Overall,Rare,Prime,MaxMP Increase,Flat,41,50,50,0,0,0
482,Overall,Rare,Prime,MaxMP Increase,Flat,51,60,60,0,0,0
483,Overall,Rare,Prime,MaxMP Increase,Flat,61,70,70,0,0,0
484,Overall,Rare,Prime,MaxMP Increase,Flat,71,80,80,0,0,0
485,Overall,Rare,Prime,MaxMP Increase,Flat,81,90,90,0,0,0
486,Overall,Rare,Prime,MaxMP Increase,Flat,91,100,100,0,0,0
487,Overall,Rare,Prime,MaxMP Increase,Flat,101,110,110,0,0,0
488,Overall,Rare,Prime,MaxMP Increase,Flat,111,300,120,0,0,0
489,Top,Rare,Prime,DEF Increase,Flat,0,10,10,0,0,0
490,Top,Rare,Prime,DEF Increase,Flat,11,20,20,0,0,0
491,Top,Rare,Prime,DEF Increase,Flat,21,30,30,0,0,0
492,Top,Rare,Prime,DEF Increase,Flat,31,40,40,0,0,0
493,Top,Rare,Prime,DEF Increase,Flat,41,50,50,0,0,0
494,Top,Rare,Prime,DEF Increase,Flat,51,60,60,0,0,0
495,Top,Rare,Prime,DEF Increase,Flat,61,70,70,0,0,0
496,Top,Rare,Prime,DEF Increase,Flat,71,80,80,0,0,0
497,Top,Rare,Prime,DEF Increase,Flat,81,90,90,0,0,0
498,Top,Rare,Prime,DEF Increase,Flat,91,100,100,0,0,0
499,Top,Rare,Prime,DEF Increase,Flat,101,110,110,0,0,0
500,Top,Rare,Prime,DEF Increase,Flat,111,300,120,0,0,0
501,Overall,Rare,Prime,DEF Increase,Flat,0,10,10,0,0,0
502,Overall,Rare,Prime,DEF Increase,Flat,11,20,20,0,0,0
503,Overall,Rare,Prime,DEF Increase,Flat,21,30,30,0,0,0
504,Overall,Rare,Prime,DEF Increase,Flat,31,40,40,0,0,0
505,Overall,Rare,Prime,DEF Increase,Flat,41,50,50,0,0,0
506,Overall,Rare,Prime,DEF Increase,Flat,51,60,60,0,0,0
507,Overall,Rare,Prime,DEF Increase,Flat,61,70,70,0,0,0
508,Overall,Rare,Prime,DEF Increase,Flat,71,80,80,0,0,0
509,Overall,Rare,Prime,DEF Increase,Flat,81,90,90,0,0,0
510,Overall,Rare,Prime,DEF Increase,Flat,91,100,100,0,0,0
511,Overall,Rare,Prime,DEF Increase,Flat,101,110,110,0,0,0
512,Overall,Rare,Prime,DEF Increase,Flat,111,300,120,0,0,0
513,Top,Rare,Prime,STR% Increase,Perc,0,30,1,0,0,0
514,Top,Rare,Prime,STR% Increase,Perc,31,70,2,0,0,0
515,Top,Rare,Prime,STR% Increase,Perc,71,300,3,0,0,0
516,Overall,Rare,Prime,STR% Increase,Perc,0,30,1,0,0,0
517,Overall,Rare,Prime,STR% Increase,Perc,31,70,2,0,0,0
518,Overall,Rare,Prime,STR% Increase,Perc,71,300,3,0,0,0
519,Top,Rare,Prime,DEX% Increase,Perc,0,30,1,0,0,0
520,Top,Rare,Prime,DEX% Increase,Perc,31,70,2,0,0,0
521,Top,Rare,Prime,DEX% Increase,Perc,71,300,3,0,0,0
522,Overall,Rare,Prime,DEX% Increase,Perc,0,30,1,0,0,0
523,Overall,Rare,Prime,DEX% Increase,Perc,31,70,2,0,0,0
524,Overall,Rare,Prime,DEX% Increase,Perc,71,300,3,0,0,0
525,Top,Rare,Prime,INT% Increase,Perc,0,30,1,0,0,0
526,Top,Rare,Prime,INT% Increase,Perc,31,70,2,0,0,0
527,Top,Rare,Prime,INT% Increase,Perc,71,300,3,0,0,0
528,Overall,Rare,Prime,INT% Increase,Perc,0,30,1,0,0,0
529,Overall,Rare,Prime,INT% Increase,Perc,31,70,2,0,0,0
530,Overall,Rare,Prime,INT% Increase,Perc,71,300,3,0,0,0
531,Top,Rare,Prime,LUK% Increase,Perc,0,30,1,0,0,0
532,Top,Rare,Prime,LUK% Increase,Perc,31,70,2,0,0,0
533,Top,Rare,Prime,LUK% Increase,Perc,71,300,3,0,0,0
534,Overall,Rare,Prime,LUK% Increase,Perc,0,30,1,0,0,0
535,Overall,Rare,Prime,LUK% Increase,Perc,31,70,2,0,0,0
536,Overall,Rare,Prime,LUK% Increase,Perc,71,300,3,0,0,0
537,Top,Rare,Prime,MaxHP% Increase,Perc,0,30,1,0,0,0
538,Top,Rare,Prime,MaxHP% Increase,Perc,31,70,2,0,0,0
539,Top,Rare,Prime,MaxHP% Increase,Perc,71,300,3,0,0,0
540,Overall,Rare,Prime,MaxHP% Increase,Perc,0,30,1,0,0,0
541,Overall,Rare,Prime,MaxHP% Increase,Perc,31,70,2,0,0,0
542,Overall,Rare,Prime,MaxHP% Increase,Perc,71,300,3,0,0,0
543,Top,Rare,Prime,MaxMP% Increase,Perc,0,30,1,0,0,0
544,Top,Rare,Prime,MaxMP% Increase,Perc,31,70,2,0,0,0
545,Top,Rare,Prime,MaxMP% Increase,Perc,71,300,3,0,0,0
546,Overall,Rare,Prime,MaxMP% Increase,Perc,0,30,1,0,0,0
547,Overall,Rare,Prime,MaxMP% Increase,Perc,31,70,2,0,0,0
548,Overall,Rare,Prime,MaxMP% Increase,Perc,71,300,3,0,0,0
549,Top,Rare,Prime,DEF% Increase,Perc,0,30,1,0,0,0
550,Top,Rare,Prime,DEF% Increase,Perc,31,70,2,0,0,0
551,Top,Rare,Prime,DEF% Increase,Perc,71,300,3,0,0,0
552,Overall,Rare,Prime,DEF% Increase,Perc,0,30,1,0,0,0
553,Overall,Rare,Prime,DEF% Increase,Perc,31,70,2,0,0,0
554,Overall,Rare,Prime,DEF% Increase,Perc,71,300,3,0,0,0
555,Top,Rare,Prime,All Stats Increase,Flat,0,20,1,0,0,0
556,Top,Rare,Prime,All Stats Increase,Flat,21,40,2,0,0,0
557,Top,Rare,Prime,All Stats Increase,Flat,41,60,3,0,0,0
558,Top,Rare,Prime,All Stats Increase,Flat,61,80,4,0,0,0
559,Top,Rare,Prime,All Stats Increase,Flat,81,300,5,0,0,0
560,Overall,Rare,Prime,All Stats Increase,Flat,0,20,1,0,0,0
561,Overall,Rare,Prime,All Stats Increase,Flat,21,40,2,0,0,0
562,Overall,Rare,Prime,All Stats Increase,Flat,41,60,3,0,0,0
563,Overall,Rare,Prime,All Stats Increase,Flat,61,80,4,0,0,0
564,Overall,Rare,Prime,All Stats Increase,Flat,81,300,5,0,0,0
565,Top,Epic,Prime,STR% Increase,Perc,0,30,2,0,0,0
566,Top,Epic,Prime,STR% Increase,Perc,31,70,4,0,0,0
567,Top,Epic,Prime,STR% Increase,Perc,71,300,6,0,0,0
568,Overall,Epic,Prime,STR% Increase,Perc,0,30,2,0,0,0
569,Overall,Epic,Prime,STR% Increase,Perc,31,70,4,0,0,0
570,Overall,Epic,Prime,STR% Increase,Perc,71,300,6,0,0,0
571,Top,Epic,Prime,DEX% Increase,Perc,0,30,2,0,0,0
572,Top,Epic,Prime,DEX% Increase,Perc,31,70,4,0,0,0
573,Top,Epic,Prime,DEX% Increase,Perc,71,300,6,0,0,0
574,Overall,Epic,Prime,DEX% Increase,Perc,0,30,2,0,0,0
575,Overall,Epic,Prime,DEX% Increase,Perc,31,70,4,0,0,0
576,Overall,Epic,Prime,DEX% Increase,Perc,71,300,6,0,0,0
577,Top,Epic,Prime,INT% Increase,Perc,0,30,2,0,0,0
578,Top,Epic,Prime,INT% Increase,Perc,31,70,4,0,0,0
579,Top,Epic,Prime,INT% Increase,Perc,71,300,6,0,0,0
580,Overall,Epic,Prime,INT% Increase,Perc,0,30,2,0,0,0
581,Overall,Epic,Prime,INT% Increase,Perc,31,70,4,0,0,0
582,Overall,Epic,Prime,INT% Increase,Perc,71,300,6,0,0,0
583,Top,Epic,Prime,LUK% Increase,Perc,0,30,2,0,0,0
584,Top,Epic,Prime,LUK% Increase,Perc,31,70,4,0,0,0
585,Top,Epic,Prime,LUK% Increase,Perc,71,300,6,0,0,0
586,Overall,Epic,Prime,LUK% Increase,Perc,0,30,2,0,0,0
587,Overall,Epic,Prime,LUK% Increase,Perc,31,70,4,0,0,0
588,Overall,Epic,Prime,LUK% Increase,Perc,71,300,6,0,0,0
589,Top,Epic,Prime,MaxHP% Increase,Perc,0,30,2,0,0,0
590,Top,Epic,Prime,MaxHP% Increase,Perc,31,70,4,0,0,0
591,Top,Epic,Prime,MaxHP% Increase,Perc,71,300,6,0,0,0
592,Overall,Epic,Prime,MaxHP% Increase,Perc,0,30,2,0,0,0
593,Overall,Epic,Prime,MaxHP% Increase,Perc,31,70,4,0,0,0
594,Overall,Epic,Prime,MaxHP% Increase,Perc,71,300,6,0,0,0
595,Top,Epic,Prime,MaxMP% Increase,Perc,0,30,2,0,0,0
596,Top,Epic,Prime,MaxMP% Increase,Perc,31,70,4,0,0,0
597,Top,Epic,Prime,MaxMP% Increase,Perc,71,300,6,0,0,0
598,Overall,Epic,Prime,MaxMP% Increase,Perc,0,30,2,0,0,0
599,Overall,Epic,Prime,MaxMP% Increase,Perc,31,70,4,0,0,0
600,Overall,Epic,Prime,MaxMP% Increase,Perc,71,300,6,0,0,0
601,Top,Epic,Prime,DEF% Increase,Perc,0,30,2,0,0,0
602,Top,Epic,Prime,DEF% Increase,Perc,31,70,4,0,0,0
603,Top,Epic,Prime,DEF% Increase,Perc,71,300,6,0,0,0
604,Overall,Epic,Prime,DEF% Increase,Perc,0,30,2,0,0,0
605,Overall,Epic,Prime,DEF% Increase,Perc,31,70,4,0,0,0
606,Overall,Epic,Prime,DEF% Increase,Perc,71,300,6,0,0,0
607,Top,Epic,Prime,All Stats% Increase,Perc,0,30,1,0,0,0
608,Top,Epic,Prime,All Stats% Increase,Perc,31,70,2,0,0,0
609,Top,Epic,Prime,All Stats% Increase,Perc,71,300,3,0,0,0
610,Overall,Epic,Prime,All Stats% Increase,Perc,0,30,1,0,0,0
611,Overall,Epic,Prime,All Stats% Increase,Perc,31,70,2,0,0,0
612,Overall,Epic,Prime,All Stats% Increase,Perc,71,300,3,0,0,0
613,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,0,10,3,20,0,0
614,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,11,20,5,20,0,0
615,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,21,30,7,20,0,0
616,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,31,40,9,20,0,0
617,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,41,50,11,20,0,0
618,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,51,60,13,20,0,0
619,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,61,70,15,20,0,0
620,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,71,80,17,20,0,0
621,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,81,90,19,20,0,0
622,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,91,100,21,20,0,0
623,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,101,110,23,20,0,0
624,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,111,300,25,20,0,0
625,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,0,10,3,20,0,0
626,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,11,20,5,20,0,0
627,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,21,30,7,20,0,0
628,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,31,40,9,20,0,0
629,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,41,50,11,20,0,0
630,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,51,60,13,20,0,0
631,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,61,70,15,20,0,0
632,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,71,80,17,20,0,0
633,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,81,90,19,20,0,0
634,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,91,100,21,20,0,0
635,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,101,110,23,20,0,0
636,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,111,300,25,20,0,0
637,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,0,10,5,20,0,0
638,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,11,20,8,20,0,0
639,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,21,30,11,20,0,0
640,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,31,40,14,20,0,0
641,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,41,50,17,20,0,0
642,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,51,60,20,20,0,0
643,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,61,70,23,20,0,0
644,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,71,80,26,20,0,0
645,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,81,90,29,20,0,0
646,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,91,100,32,20,0,0
647,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,101,110,35,20,0,0
648,Top,Epic,Prime,20% chance to ignore monster damage dealt,Flat,111,300,38,20,0,0
649,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,0,10,5,20,0,0
650,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,11,20,8,20,0,0
651,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,21,30,11,20,0,0
652,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,31,40,14,20,0,0
653,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,41,50,17,20,0,0
654,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,51,60,20,20,0,0
655,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,61,70,23,20,0,0
656,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,71,80,26,20,0,0
657,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,81,90,29,20,0,0
658,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,91,100,32,20,0,0
659,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,101,110,35,20,0,0
660,Overall,Epic,Prime,20% chance to ignore monster damage dealt,Flat,111,300,38,20,0,0
661,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,0,10,7,30,0,0
662,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,11,20,11,30,0,0
663,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,21,30,15,30,0,0
664,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,31,40,19,30,0,0
665,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,41,50,23,30,0,0
666,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,51,60,27,30,0,0
667,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,61,70,31,30,0,0
668,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,71,80,35,30,0,0
669,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,81,90,39,30,0,0
670,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,91,100,43,30,0,0
671,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,101,110,47,30,0,0
672,Top,Epic,Prime,30% chance to ignore monster damage dealt,Flat,111,300,51,30,0,0
673,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,0,10,7,30,0,0
674,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,11,20,11,30,0,0
675,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,21,30,15,30,0,0
676,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,31,40,19,30,0,0
677,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,41,50,23,30,0,0
678,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,51,60,27,30,0,0
679,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,61,70,31,30,0,0
680,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,71,80,35,30,0,0
681,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,81,90,39,30,0,0
682,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,91,100,43,30,0,0
683,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,101,110,47,30,0,0
684,Overall,Epic,Prime,30% chance to ignore monster damage dealt,Flat,111,300,51,30,0,0
685,Top,Epic,Prime,Invincibility Time +1 second,Flat,0,300,1,0,0,0
686,Overall,Epic,Prime,Invincibility Time +1 second,Flat,0,300,1,0,0,0
687,Top,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
688,Top,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
689,Top,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
690,Overall,Unique,Prime,STR% Increase,Perc,0,30,3,0,0,0
691,Overall,Unique,Prime,STR% Increase,Perc,31,70,6,0,0,0
692,Overall,Unique,Prime,STR% Increase,Perc,71,300,9,0,0,0
693,Top,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
694,Top,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
695,Top,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
696,Overall,Unique,Prime,DEX% Increase,Perc,0,30,3,0,0,0
697,Overall,Unique,Prime,DEX% Increase,Perc,31,70,6,0,0,0
698,Overall,Unique,Prime,DEX% Increase,Perc,71,300,9,0,0,0
699,Top,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
700,Top,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
701,Top,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
702,Overall,Unique,Prime,INT% Increase,Perc,0,30,3,0,0,0
703,Overall,Unique,Prime,INT% Increase,Perc,31,70,6,0,0,0
704,Overall,Unique,Prime,INT% Increase,Perc,71,300,9,0,0,0
705,Top,Unique,Prime,LUK% Increase,Perc,0,30,3,0,0,0
