,Slot,Grade,Prime,DisplayStat,MinLvl,MaxLvl,Probaility,1 in
1468,Mechanical Heart,Unique,Prime,LUK% Increase,60,300,3.6363%,27.5
1469,Badge,Unique,Prime,LUK% Increase,60,300,3.6363%,27.5
1470,Mechanical Heart,Unique,Prime,MaxHP% Increase,60,300,5.4545%,18.3333
1471,Badge,Unique,Prime,MaxHP% Increase,60,300,5.4545%,18.3333
1472,Mechanical Heart,Unique,Prime,MaxMP% Increase,60,300,5.4545%,18.3333
1473,Badge,Unique,Prime,MaxMP% Increase,60,300,5.4545%,18.3333
1474,Mechanical Heart,Unique,Prime,DEF% Increase,60,300,5.4545%,18.3333
1475,Badge,Unique,Prime,DEF% Increase,60,300,5.4545%,18.3333
1476,Mechanical Heart,Unique,Prime,All Stats% Increase,60,300,3.6363%,27.5
1477,Badge,Unique,Prime,All Stats% Increase,60,300,3.6363%,27.5
1478,Mechanical Heart,Unique,Prime,Skills and Potion HP Recovery Increase,60,300,5.4545%,18.3333
1479,Badge,Unique,Prime,Skills and Potion HP Recovery Increase,60,300,5.4545%,18.3333
1480,Mechanical Heart,Unique,Prime,STR +1 per 10 Character Levels,60,300,3.6363%,27.5
1481,Badge,Unique,Prime,STR +1 per 10 Character Levels,60,300,3.6363%,27.5
1482,Mechanical Heart,Unique,Prime,DEX +1 per 10 Character Levels,60,300,3.6363%,27.5
1483,Badge,Unique,Prime,DEX +1 per 10 Character Levels,60,300,3.6363%,27.5
1484,Mechanical Heart,Unique,Prime,INT +1 per 10 Character Levels,60,300,3.6363%,27.5
1485,Badge,Unique,Prime,INT +1 per 10 Character Levels,60,300,3.6363%,27.5
1486,Mechanical Heart,Unique,Prime,LUK +1 per 10 Character Levels,60,300,3.6363%,27.5
1487,Badge,Unique,Prime,LUK +1 per 10 Character Levels,60,300,3.6363%,27.5
1488,Mechanical Heart,Legendary,Prime,STR Increase,70,300,4.918%,20.3333
1489,Badge,Legendary,Prime,STR Increase,70,300,4.918%,20.3333
1490,Mechanical Heart,Legendary,Prime,DEX Increase,70,300,4.918%,20.3333
1491,Badge,Legendary,Prime,DEX Increase,70,300,4.918%,20.3333
1492,Mechanical Heart,Legendary,Prime,INT Increase,70,300,4.918%,20.3333
1493,Badge,Legendary,Prime,INT Increase,70,300,4.918%,20.3333
1494,Mechanical Heart,Legendary,Prime,LUK Increase,70,300,4.918%,20.3333
1495,Badge,Legendary,Prime,LUK Increase,70,300,4.918%,20.3333
1496,Mechanical Heart,Legendary,Prime,Weapon ATT Increase,70,300,3.2786%,30.5
1497,Badge,Legendary,Prime,Weapon ATT Increase,70,300,3.2786%,30.5
1498,Mechanical Heart,Legendary,Prime,Magic ATT Increase,70,300,3.2786%,30.5
1499,Badge,Legendary,Prime,Magic ATT Increase,70,300,3.2786%,30.5
1500,Mechanical Heart,Legendary,Prime,DEF Increase,70,300,4.918%,20.3333
1501,Badge,Legendary,Prime,DEF Increase,70,300,4.918%,20.3333
1502,Mechanical Heart,Legendary,Prime,MaxHP Increase,70,300,4.918%,20.3333
1503,Badge,Legendary,Prime,MaxHP Increase,70,300,4.918%,20.3333
1504,Mechanical Heart,Legendary,Prime,MaxMP Increase,70,300,4.918%,20.3333
1505,Badge,Legendary,Prime,MaxMP Increase,70,300,4.918%,20.3333
1506,Mechanical Heart,Legendary,Prime,STR% Increase,70,300,3.2786%,30.5
1507,Badge,Legendary,Prime,STR% Increase,70,300,3.2786%,30.5
1508,Mechanical Heart,Legendary,Prime,DEX% Increase,70,300,3.2786%,30.5
1509,Badge,Legendary,Prime,DEX% Increase,70,300,3.2786%,30.5
1510,Mechanical Heart,Legendary,Prime,INT% Increase,70,300,3.2786%,30.5
1511,Badge,Legendary,Prime,INT% Increase,70,300,3.2786%,30.5
1512,Mechanical Heart,Legendary,Prime,LUK% Increase,70,300,3.2786%,30.5
1513,Badge,Legendary,Prime,LUK% Increase,70,300,3.2786%,30.5
1514,Mechanical Heart,Legendary,Prime,MaxHP% Increase,70,300,4.918%,20.3333
1515,Badge,Legendary,Prime,MaxHP% Increase,70,300,4.918%,20.3333
1516,Mechanical Heart,Legendary,Prime,MaxMP% Increase,70,300,4.918%,20.3333
1517,Badge,Legendary,Prime,MaxMP% Increase,70,300,4.918%,20.3333
1518,Mechanical Heart,Legendary,Prime,DEF% Increase,70,300,4.918%,20.3333
1519,Badge,Legendary,Prime,DEF% Increase,70,300,4.918%,20.3333
1520,Mechanical Heart,Legendary,Prime,All Stats% Increase,70,300,3.2786%,30.5
1521,Badge,Legendary,Prime,All Stats% Increase,70,300,3.2786%,30.5
1522,Mechanical Heart,Legendary,Prime,STR +2 per 10 Character Levels,70,300,3.2786%,30.5
1523,Badge,Legendary,Prime,STR +2 per 10 Character Levels,70,300,3.2786%,30.5
1524,Mechanical Heart,Legendary,Prime,DEX +2 per 10 Character Levels,70,300,3.2786%,30.5
1525,Badge,Legendary,Prime,DEX +2 per 10 Character Levels,70,300,3.2786%,30.5
1526,Mechanical Heart,Legendary,Prime,INT +2 per 10 Character Levels,70,300,3.2786%,30.5
1527,Badge,Legendary,Prime,INT +2 per 10 Character Levels,70,300,3.2786%,30.5
1528,Mechanical Heart,Legendary,Prime,LUK +2 per 10 Character Levels,70,300,3.2786%,30.5
1529,Badge,Legendary,Prime,LUK +2 per 10 Character Levels,70,300,3.2786%,30.5
1530,Mechanical Heart,Legendary,Prime,Mesos Obtained% Increase,70,300,4.918%,20.3333
1531,Badge,Legendary,Prime,Mesos Obtained% Increase,70,300,4.918%,20.3333
1532,Mechanical Heart,Legendary,Prime,Item Drop Rate% Increase,70,300,4.918%,20.3333
1533,Badge,Legendary,Prime,Item Drop Rate% Increase,70,300,4.918%,20.3333
1534,Mechanical Heart,Legendary,Prime,Skills and Potion HP Recovery Increase,70,300,4.918%,20.3333
1535,Badge,Legendary,Prime,Skills and Potion HP Recovery Increase,70,300,4.918%,20.3333
1536,Weapon,Rare,Non prime,STR Increase,0,300,7.4074%,13.5
1537,Weapon,Rare,Non prime,DEX Increase,0,300,7.4074%,13.5
1538,Weapon,Rare,Non prime,INT Increase,0,300,7.4074%,13.5
1539,Weapon,Rare,Non prime,LUK Increase,0,300,7.4074%,13.5
1540,Weapon,Rare,Non prime,Weapon ATT Increase,0,300,7.4074%,13.5
1541,Weapon,Rare,Non prime,Magic ATT Increase,0,300,7.4074%,13.5
1542,Weapon,Rare,Non prime,Speed Increase,0,300,11.1111%,9
1543,Weapon,Rare,Non prime,Jump Increase,0,300,11.1111%,9
1544,Weapon,Rare,Non prime,MaxHP Increase,0,300,11.1111%,9
1545,Weapon,Rare,Non prime,MaxMP Increase,0,300,11.1111%,9
1546,Weapon,Rare,Non prime,DEF Increase,0,300,11.1111%,9
1547,Weapon,Rare,Prime,STR Increase,0,300,5.8823%,17
1548,Weapon,Rare,Prime,DEX Increase,0,300,5.8823%,17
1549,Weapon,Rare,Prime,INT Increase,0,300,5.8823%,17
1550,Weapon,Rare,Prime,LUK Increase,0,300,5.8823%,17
1551,Weapon,Rare,Prime,Weapon ATT Increase,0,300,3.9215%,25.5
1552,Weapon,Rare,Prime,Magic ATT Increase,0,300,3.9215%,25.5
1553,Weapon,Rare,Prime,MaxHP Increase,0,300,5.8823%,17
1554,Weapon,Rare,Prime,MaxMP Increase,0,300,5.8823%,17
1555,Weapon,Rare,Prime,DEF Increase,0,300,5.8823%,17
1556,Weapon,Rare,Prime,Speed Increase,0,300,5.8823%,17
1557,Weapon,Rare,Prime,Jump Increase,0,300,5.8823%,17
1558,Weapon,Rare,Prime,STR% Increase,0,300,3.9215%,25.5
1559,Weapon,Rare,Prime,DEX% Increase,0,300,3.9215%,25.5
1560,Weapon,Rare,Prime,INT% Increase,0,300,3.9215%,25.5
1561,Weapon,Rare,Prime,LUK% Increase,0,300,3.9215%,25.5
1562,Weapon,Rare,Prime,Weapon ATT% Increase,0,300,1.9607%,51
1563,Weapon,Rare,Prime,Magic ATT% Increase,0,300,1.9607%,51
1564,Weapon,Rare,Prime,Damage% Increase,0,300,1.9607%,51
1565,Weapon,Rare,Prime,MaxHP% Increase,0,300,3.9215%,25.5
1566,Weapon,Rare,Prime,MaxMP% Increase,0,300,3.9215%,25.5
1567,Weapon,Rare,Prime,Critical Rate% Increase,0,300,3.9215%,25.5
1568,Weapon,Rare,Prime,All Stats Increase,0,300,5.8823%,17
1569,Weapon,Epic,Prime,STR% Increase,50,300,8.8235%,11.3333
1570,Weapon,Epic,Prime,DEX% Increase,50,300,8.8235%,11.3333
1571,Weapon,Epic,Prime,INT% Increase,50,300,8.8235%,11.3333
1572,Weapon,Epic,Prime,LUK% Increase,50,300,8.8235%,11.3333
1573,Weapon,Epic,Prime,Weapon ATT% Increase,50,300,5.8823%,17
1574,Weapon,Epic,Prime,Magic ATT% Increase,50,300,5.8823%,17
1575,Weapon,Epic,Prime,Damage% Increase,50,300,2.9411%,34
1576,Weapon,Epic,Prime,Critical Rate% Increase,50,300,2.9411%,34
1577,Weapon,Epic,Prime,MaxHP% Increase,50,300,8.8235%,11.3333
1578,Weapon,Epic,Prime,MaxMP% Increase,50,300,8.8235%,11.3333
1579,Weapon,Epic,Prime,All Stats% Increase,50,300,5.8823%,17
1580,Weapon,Epic,Prime,3% chance to recover HP when attacking.,50,300,8.8235%,11.3333
1581,Weapon,Epic,Prime,3% chance to recover MP when attacking.,50,300,8.8235%,11.3333
1582,Weapon,Epic,Prime,Ignore 3% of Monster's DEF when attacking.,50,300,5.8823%,17
1583,Weapon,Unique,Prime,STR% Increase,50,300,6.9767%,14.3333
1584,Weapon,Unique,Prime,DEX% Increase,50,300,6.9767%,14.3333
1585,Weapon,Unique,Prime,INT% Increase,50,300,6.9767%,14.3333
1586,Weapon,Unique,Prime,LUK% Increase,50,300,6.9767%,14.3333
1587,Weapon,Unique,Prime,Weapon ATT% Increase,50,300,4.6511%,21.5
1588,Weapon,Unique,Prime,Magic ATT% Increase,50,300,4.6511%,21.5
1589,Weapon,Unique,Prime,Damage% Increase,50,300,2.3255%,43
1590,Weapon,Unique,Prime,Critical Rate% Increase,50,300,4.6511%,21.5
1591,Weapon,Unique,Prime,MaxHP% Increase,50,300,6.9767%,14.3333
1592,Weapon,Unique,Prime,MaxMP% Increase,50,300,6.9767%,14.3333
1593,Weapon,Unique,Prime,All Stats% Increase,50,300,4.6511%,21.5
1594,Weapon,Unique,Prime,Damage to Boss Monsters +12%,50,300,2.3255%,43
1595,Weapon,Unique,Prime,Ignore 4% of Monster's DEF when attacking.,50,300,2.3255%,43
1596,Weapon,Unique,Prime,15% chance to recover HP when attacking.,50,300,6.9767%,14.3333
1597,Weapon,Unique,Prime,15% chance to recover MP when attacking.,50,300,6.9767%,14.3333
1598,Weapon,Unique,Prime,STR +1 per 10 Character Levels,50,300,4.6511%,21.5
1599,Weapon,Unique,Prime,DEX +1 per 10 Character Levels,50,300,4.6511%,21.5
1600,Weapon,Unique,Prime,INT +1 per 10 Character Levels,50,300,4.6511%,21.5
1601,Weapon,Unique,Prime,LUK +1 per 10 Character Levels,50,300,4.6511%,21.5
1602,Weapon,Legendary,Prime,STR% Increase,70,300,7.6923%,13
1603,Weapon,Legendary,Prime,DEX% Increase,70,300,7.6923%,13
1604,Weapon,Legendary,Prime,INT% Increase,70,300,7.6923%,13
1605,Weapon,Legendary,Prime,LUK% Increase,70,300,7.6923%,13
1606,Weapon,Legendary,Prime,Weapon ATT% Increase,70,300,5.1282%,19.5
1607,Weapon,Legendary,Prime,Magic ATT% Increase,70,300,5.1282%,19.5
1608,Weapon,Legendary,Prime,Damage% Increase,70,300,2.5641%,39
1609,Weapon,Legendary,Prime,Critical Rate% Increase,70,300,5.1282%,19.5
1610,Weapon,Legendary,Prime,MaxHP% Increase,70,300,7.6923%,13
1611,Weapon,Legendary,Prime,MaxMP% Increase,70,300,7.6923%,13
1612,Weapon,Legendary,Prime,All Stats% Increase,70,300,5.1282%,19.5
1613,Weapon,Legendary,Prime,Damage to Boss Monsters +18%,70,300,2.5641%,39
1614,Weapon,Legendary,Prime,Ignores 5% of Monster's DEF when attacking.,70,300,2.5641%,39
1615,Weapon,Legendary,Prime,STR +2 per 10 Character Levels,70,300,5.1282%,19.5
1616,Weapon,Legendary,Prime,DEX +2 per 10 Character Levels,70,300,5.1282%,19.5
1617,Weapon,Legendary,Prime,INT +2 per 10 Character Levels,70,300,5.1282%,19.5
1618,Weapon,Legendary,Prime,LUK +2 per 10 Character Levels,70,300,5.1282%,19.5
1619,Weapon,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,70,300,2.5641%,39
1620,Weapon,Legendary,Prime,Magic ATT +1 per 10 Character Levels,70,300,2.5641%,39
1621,Emblem,Rare,Non prime,STR Increase,0,300,7.4074%,13.5
1622,Emblem,Rare,Non prime,DEX Increase,0,300,7.4074%,13.5
1623,Emblem,Rare,Non prime,INT Increase,0,300,7.4074%,13.5
1624,Emblem,Rare,Non prime,LUK Increase,0,300,7.4074%,13.5
1625,Emblem,Rare,Non prime,Weapon ATT Increase,0,300,7.4074%,13.5
1626,Emblem,Rare,Non prime,Magic ATT Increase,0,300,7.4074%,13.5
1627,Emblem,Rare,Non prime,Speed Increase,0,300,11.1111%,9
1628,Emblem,Rare,Non prime,Jump Increase,0,300,11.1111%,9
1629,Emblem,Rare,Non prime,MaxHP Increase,0,300,11.1111%,9
1630,Emblem,Rare,Non prime,MaxMP Increase,0,300,11.1111%,9
1631,Emblem,Rare,Non prime,DEF Increase,0,300,11.1111%,9
1632,Emblem,Rare,Prime,STR Increase,0,300,5.8823%,17
1633,Emblem,Rare,Prime,DEX Increase,0,300,5.8823%,17
1634,Emblem,Rare,Prime,INT Increase,0,300,5.8823%,17
1635,Emblem,Rare,Prime,LUK Increase,0,300,5.8823%,17
1636,Emblem,Rare,Prime,Weapon ATT Increase,0,300,3.9215%,25.5
1637,Emblem,Rare,Prime,Magic ATT Increase,0,300,3.9215%,25.5
1638,Emblem,Rare,Prime,MaxHP Increase,0,300,5.8823%,17
1639,Emblem,Rare,Prime,MaxMP Increase,0,300,5.8823%,17
1640,Emblem,Rare,Prime,DEF Increase,0,300,5.8823%,17
1641,Emblem,Rare,Prime,Speed Increase,0,300,5.8823%,17
1642,Emblem,Rare,Prime,Jump Increase,0,300,5.8823%,17
1643,Emblem,Rare,Prime,STR% Increase,0,300,3.9215%,25.5
1644,Emblem,Rare,Prime,DEX% Increase,0,300,3.9215%,25.5
1645,Emblem,Rare,Prime,INT% Increase,0,300,3.9215%,25.5
1646,Emblem,Rare,Prime,LUK% Increase,0,300,3.9215%,25.5
1647,Emblem,Rare,Prime,Weapon ATT% Increase,0,300,1.9607%,51
1648,Emblem,Rare,Prime,Magic ATT% Increase,0,300,1.9607%,51
1649,Emblem,Rare,Prime,Damage% Increase,0,300,1.9607%,51
1650,Emblem,Rare,Prime,MaxHP% Increase,0,300,3.9215%,25.5
1651,Emblem,Rare,Prime,MaxMP% Increase,0,300,3.9215%,25.5
1652,Emblem,Rare,Prime,Critical Rate% Increase,0,300,3.9215%,25.5
1653,Emblem,Rare,Prime,All Stats Increase,0,300,5.8823%,17
1654,Emblem,Epic,Prime,STR% Increase,50,300,8.8235%,11.3333
1655,Emblem,Epic,Prime,DEX% Increase,50,300,8.8235%,11.3333
1656,Emblem,Epic,Prime,INT% Increase,50,300,8.8235%,11.3333
1657,Emblem,Epic,Prime,LUK% Increase,50,300,8.8235%,11.3333
1658,Emblem,Epic,Prime,Weapon ATT% Increase,50,300,5.8823%,17
1659,Emblem,Epic,Prime,Magic ATT% Increase,50,300,5.8823%,17
1660,Emblem,Epic,Prime,Damage% Increase,50,300,2.9411%,34
1661,Emblem,Epic,Prime,Critical Rate% Increase,50,300,2.9411%,34
1662,Emblem,Epic,Prime,MaxHP% Increase,50,300,8.8235%,11.3333
1663,Emblem,Epic,Prime,MaxMP% Increase,50,300,8.8235%,11.3333
1664,Emblem,Epic,Prime,All Stats% Increase,50,300,5.8823%,17
1665,Emblem,Epic,Prime,3% chance to recover HP when attacking.,50,300,8.8235%,11.3333
1666,Emblem,Epic,Prime,3% chance to recover MP when attacking.,50,300,8.8235%,11.3333
1667,Emblem,Epic,Prime,Ignore 3% of Monster's DEF when attacking.,50,300,5.8823%,17
1668,Emblem,Unique,Prime,STR% Increase,50,300,7.1428%,14
1669,Emblem,Unique,Prime,DEX% Increase,50,300,7.1428%,14
1670,Emblem,Unique,Prime,INT% Increase,50,300,7.1428%,14
1671,Emblem,Unique,Prime,LUK% Increase,50,300,7.1428%,14
1672,Emblem,Unique,Prime,Weapon ATT% Increase,50,300,4.7619%,21
1673,Emblem,Unique,Prime,Magic ATT% Increase,50,300,4.7619%,21
1674,Emblem,Unique,Prime,Damage% Increase,50,300,2.3809%,42
1675,Emblem,Unique,Prime,Critical Rate% Increase,50,300,4.7619%,21
1676,Emblem,Unique,Prime,MaxHP% Increase,50,300,7.1428%,14
1677,Emblem,Unique,Prime,MaxMP% Increase,50,300,7.1428%,14
1678,Emblem,Unique,Prime,All Stats% Increase,50,300,4.7619%,21
1679,Emblem,Unique,Prime,Ignore 4% of Monster's DEF when attacking.,50,300,4.7619%,21
1680,Emblem,Unique,Prime,15% chance to recover HP when attacking.,50,300,7.1428%,14
1681,Emblem,Unique,Prime,15% chance to recover MP when attacking.,50,300,7.1428%,14
1682,Emblem,Unique,Prime,STR +1 per 10 Character Levels,50,300,4.7619%,21
1683,Emblem,Unique,Prime,DEX +1 per 10 Character Levels,50,300,4.7619%,21
1684,Emblem,Unique,Prime,INT +1 per 10 Character Levels,50,300,4.7619%,21
1685,Emblem,Unique,Prime,LUK +1 per 10 Character Levels,50,300,4.7619%,21
1686,Emblem,Legendary,Prime,STR% Increase,70,300,7.8947%,12.6666
1687,Emblem,Legendary,Prime,DEX% Increase,70,300,7.8947%,12.6666
1688,Emblem,Legendary,Prime,INT% Increase,70,300,7.8947%,12.6666
1689,Emblem,Legendary,Prime,LUK% Increase,70,300,7.8947%,12.6666
1690,Emblem,Legendary,Prime,Weapon ATT% Increase,70,300,5.2631%,19
1691,Emblem,Legendary,Prime,Magic ATT% Increase,70,300,5.2631%,19
1692,Emblem,Legendary,Prime,Damage% Increase,70,300,2.6315%,38
1693,Emblem,Legendary,Prime,Critical Rate% Increase,70,300,5.2631%,19
1694,Emblem,Legendary,Prime,MaxHP% Increase,70,300,7.8947%,12.6666
1695,Emblem,Legendary,Prime,MaxMP% Increase,70,300,7.8947%,12.6666
1696,Emblem,Legendary,Prime,All Stats% Increase,70,300,5.2631%,19
1697,Emblem,Legendary,Prime,Ignores 5% of Monster's DEF when attacking.,70,300,2.6315%,38
1698,Emblem,Legendary,Prime,STR +2 per 10 Character Levels,70,300,5.2631%,19
1699,Emblem,Legendary,Prime,DEX +2 per 10 Character Levels,70,300,5.2631%,19
1700,Emblem,Legendary,Prime,INT +2 per 10 Character Levels,70,300,5.2631%,19
1701,Emblem,Legendary,Prime,LUK +2 per 10 Character Levels,70,300,5.2631%,19
1702,Emblem,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,70,300,2.6315%,38
1703,Emblem,Legendary,Prime,Magic ATT +1 per 10 Character Levels,70,300,2.6315%,38
1704,Secondary Weapon,Rare,Non prime,STR Increase,0,300,7.4074%,13.5
1705,Secondary Weapon,Rare,Non prime,DEX Increase,0,300,7.4074%,13.5
1706,Secondary Weapon,Rare,Non prime,INT Increase,0,300,7.4074%,13.5
1707,Secondary Weapon,Rare,Non prime,LUK Increase,0,300,7.4074%,13.5
1708,Secondary Weapon,Rare,Non prime,Weapon ATT Increase,0,300,7.4074%,13.5
1709,Secondary Weapon,Rare,Non prime,Magic ATT Increase,0,300,7.4074%,13.5
1710,Secondary Weapon,Rare,Non prime,Speed Increase,0,300,11.1111%,9
1711,Secondary Weapon,Rare,Non prime,Jump Increase,0,300,11.1111%,9
1712,Secondary Weapon,Rare,Non prime,MaxHP Increase,0,300,11.1111%,9
1713,Secondary Weapon,Rare,Non prime,MaxMP Increase,0,300,11.1111%,9
1714,Secondary Weapon,Rare,Non prime,DEF Increase,0,300,11.1111%,9
1715,Secondary Weapon,Rare,Prime,STR Increase,0,300,5.8823%,17
1716,Secondary Weapon,Rare,Prime,DEX Increase,0,300,5.8823%,17
1717,Secondary Weapon,Rare,Prime,INT Increase,0,300,5.8823%,17
1718,Secondary Weapon,Rare,Prime,LUK Increase,0,300,5.8823%,17
1719,Secondary Weapon,Rare,Prime,Weapon ATT Increase,0,300,3.9215%,25.5
1720,Secondary Weapon,Rare,Prime,Magic ATT Increase,0,300,3.9215%,25.5
1721,Secondary Weapon,Rare,Prime,MaxHP Increase,0,300,5.8823%,17
1722,Secondary Weapon,Rare,Prime,MaxMP Increase,0,300,5.8823%,17
1723,Secondary Weapon,Rare,Prime,DEF Increase,0,300,5.8823%,17
1724,Secondary Weapon,Rare,Prime,Speed Increase,0,300,5.8823%,17
1725,Secondary Weapon,Rare,Prime,Jump Increase,0,300,5.8823%,17
1726,Secondary Weapon,Rare,Prime,STR% Increase,0,300,3.9215%,25.5
1727,Secondary Weapon,Rare,Prime,DEX% Increase,0,300,3.9215%,25.5
1728,Secondary Weapon,Rare,Prime,INT% Increase,0,300,3.9215%,25.5
1729,Secondary Weapon,Rare,Prime,LUK% Increase,0,300,3.9215%,25.5
1730,Secondary Weapon,Rare,Prime,Weapon ATT% Increase,0,300,1.9607%,51
1731,Secondary Weapon,Rare,Prime,Magic ATT% Increase,0,300,1.9607%,51
1732,Secondary Weapon,Rare,Prime,Damage% Increase,0,300,1.9607%,51
1733,Secondary Weapon,Rare,Prime,MaxHP% Increase,0,300,3.9215%,25.5
1734,Secondary Weapon,Rare,Prime,MaxMP% Increase,0,300,3.9215%,25.5
1735,Secondary Weapon,Rare,Prime,Critical Rate% Increase,0,300,3.9215%,25.5
1736,Secondary Weapon,Rare,Prime,All Stats Increase,0,300,5.8823%,17
1737,Secondary Weapon,Epic,Prime,STR% Increase,50,300,8.8235%,11.3333
1738,Secondary Weapon,Epic,Prime,DEX% Increase,50,300,8.8235%,11.3333
1739,Secondary Weapon,Epic,Prime,INT% Increase,50,300,8.8235%,11.3333
1740,Secondary Weapon,Epic,Prime,LUK% Increase,50,300,8.8235%,11.3333
1741,Secondary Weapon,Epic,Prime,Weapon ATT% Increase,50,300,5.8823%,17
1742,Secondary Weapon,Epic,Prime,Magic ATT% Increase,50,300,5.8823%,17
1743,Secondary Weapon,Epic,Prime,Damage% Increase,50,300,2.9411%,34
1744,Secondary Weapon,Epic,Prime,Critical Rate% Increase,50,300,2.9411%,34
1745,Secondary Weapon,Epic,Prime,MaxHP% Increase,50,300,8.8235%,11.3333
1746,Secondary Weapon,Epic,Prime,MaxMP% Increase,50,300,8.8235%,11.3333
1747,Secondary Weapon,Epic,Prime,All Stats% Increase,50,300,5.8823%,17
1748,Secondary Weapon,Epic,Prime,3% chance to recover HP when attacking.,50,300,8.8235%,11.3333
1749,Secondary Weapon,Epic,Prime,3% chance to recover MP when attacking.,50,300,8.8235%,11.3333
1750,Secondary Weapon,Epic,Prime,Ignore 3% of Monster's DEF when attacking.,50,300,5.8823%,17
1751,Secondary Weapon,Unique,Prime,STR% Increase,50,300,6.9767%,14.3333
1752,Secondary Weapon,Unique,Prime,DEX% Increase,50,300,6.9767%,14.3333
1753,Secondary Weapon,Unique,Prime,INT% Increase,50,300,6.9767%,14.3333
1754,Secondary Weapon,Unique,Prime,LUK% Increase,50,300,6.9767%,14.3333
1755,Secondary Weapon,Unique,Prime,Weapon ATT% Increase,50,300,4.6511%,21.5
1756,Secondary Weapon,Unique,Prime,Magic ATT% Increase,50,300,4.6511%,21.5
1757,Secondary Weapon,Unique,Prime,Damage% Increase,50,300,2.3255%,43
1758,Secondary Weapon,Unique,Prime,Critical Rate% Increase,50,300,4.6511%,21.5
1759,Secondary Weapon,Unique,Prime,MaxHP% Increase,50,300,6.9767%,14.3333
1760,Secondary Weapon,Unique,Prime,MaxMP% Increase,50,300,6.9767%,14.3333
1761,Secondary Weapon,Unique,Prime,All Stats% Increase,50,300,4.6511%,21.5
1762,Secondary Weapon,Unique,Prime,Damage to Boss Monsters +12%,50,300,2.3255%,43
1763,Secondary Weapon,Unique,Prime,Ignore 4% of Monster's DEF when attacking.,50,300,2.3255%,43
1764,Secondary Weapon,Unique,Prime,15% chance to recover HP when attacking.,50,300,6.9767%,14.3333
1765,Secondary Weapon,Unique,Prime,15% chance to recover MP when attacking.,50,300,6.9767%,14.3333
1766,Secondary Weapon,Unique,Prime,STR +1 per 10 Character Levels,50,300,4.6511%,21.5
1767,Secondary Weapon,Unique,Prime,DEX +1 per 10 Character Levels,50,300,4.6511%,21.5
1768,Secondary Weapon,Unique,Prime,INT +1 per 10 Character Levels,50,300,4.6511%,21.5
1769,Secondary Weapon,Unique,Prime,LUK +1 per 10 Character Levels,50,300,4.6511%,21.5
1770,Secondary Weapon,Legendary,Prime,STR% Increase,70,300,7.317%,13.6666
1771,Secondary Weapon,Legendary,Prime,DEX% Increase,70,300,7.317%,13.6666
1772,Secondary Weapon,Legendary,Prime,INT% Increase,70,300,7.317%,13.6666
1773,Secondary Weapon,Legendary,Prime,LUK% Increase,70,300,7.317%,13.6666
1774,Secondary Weapon,Legendary,Prime,Weapon ATT% Increase,70,300,4.878%,20.5
1775,Secondary Weapon,Legendary,Prime,Magic ATT% Increase,70,300,4.878%,20.5
1776,Secondary Weapon,Legendary,Prime,Damage% Increase,70,300,2.439%,41
1777,Secondary Weapon,Legendary,Prime,Critical Rate% Increase,70,300,4.878%,20.5
1778,Secondary Weapon,Legendary,Prime,MaxHP% Increase,70,300,7.317%,13.6666
1779,Secondary Weapon,Legendary,Prime,MaxMP% Increase,70,300,7.317%,13.6666
1780,Secondary Weapon,Legendary,Prime,All Stats% Increase,70,300,4.878%,20.5
1781,Secondary Weapon,Legendary,Prime,Critical Damage% Increase,70,300,4.878%,20.5
1782,Secondary Weapon,Legendary,Prime,Damage to Boss Monsters +18%,70,300,2.439%,41
1783,Secondary Weapon,Legendary,Prime,Ignores 5% of Monster's DEF when attacking.,70,300,2.439%,41
1784,Secondary Weapon,Legendary,Prime,STR +2 per 10 Character Levels,70,300,4.878%,20.5
1785,Secondary Weapon,Legendary,Prime,DEX +2 per 10 Character Levels,70,300,4.878%,20.5
1786,Secondary Weapon,Legendary,Prime,INT +2 per 10 Character Levels,70,300,4.878%,20.5
1787,Secondary Weapon,Legendary,Prime,LUK +2 per 10 Character Levels,70,300,4.878%,20.5
1788,Secondary Weapon,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,70,300,2.439%,41
1789,Secondary Weapon,Legendary,Prime,Magic ATT +1 per 10 Character Levels,70,300,2.439%,41
